id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text
60022,2024-04-19 14:11:33+00:00,"[**Шпион**](https://t.me/stockspy_bot?start=promo_time)** указывает на колоссальные чистые покупки двух ТОПов 🔝 в портфеле АТТ - обычке Сургутнефтегаз ****$SNGS**** и префах Татнефти ****$TATNP**** 🤑**

Только за последние дни Мы несколько раз подсвечивали для Вас эти очевиднейшие идеи, и теперь, воспользовавшись данными от [Шпиона](https://t.me/stockspy_bot?start=promo_time) вы можете еще раз убедиться в том, что АТТ были правы ☝️

[https://t.me/c/1164849828/19964](https://t.me/c/1164849828/19964)
[https://t.me/c/1164849828/19999](https://t.me/c/1164849828/19999)


Рейтинг чистых покупок и продаж - это обязательный инструмент для каждого, кто торгует на рынке, ведь он позволяет оценить интерес участников рынка в активе, или его отсутствие 🤔

Конечно же, рейтинг чистых покупок/продаж - это далеко не все что дает Нам [Шпион.](https://t.me/stockspy_bot?start=promo_time) Чтобы получить доступ ко всем обширным возможностям этого бота, подключайте [Шпиона](https://t.me/stockspy_bot?start=promo_time) по скидке, воспользовавшись [**ПРОМОКОДом от АТТ **](https://t.me/stockspy_bot?start=promo_time)😉

[https://t.me/stockspy_bot?start=promo_time](https://t.me/stockspy_bot?start=promo_time)

[**👉 ПОДКЛЮЧИТЬСЯ**](https://t.me/stockspy_bot?start=promo_time)","['NVTK', 'SNGS', 'GAZP']",[],"['GAZP', 'SNGS', 'NVTK']",True,GAZP,Газпром,нефтегаз,industry,"Шпион( указывает на колоссальные чистые покупки двух ТОПов в портфеле АТТ - обычке Сургутнефтегаз SNGS и префах Татнефти TATNP Только за последние дни Мы несколько раз подсвечивали для Вас эти очевиднейшие идеи, и теперь, воспользовавшись данными от Шпиона( вы можете еще раз убедиться в том, что АТТ были правы Рейтинг чистых покупок и продаж - это обязательный инструмент для каждого, кто торгует на рынке, ведь он позволяет оценить интерес участников рынка в активе, или его отсутствие Конечно же, рейтинг чистых покупокпродаж - это далеко не все что дает Нам Шпион.( Чтобы получить доступ ко всем обширным возможностям этого бота, подключайте Шпиона( по скидке, воспользовавшись ПРОМОКОДом от АТТ ( ПОДКЛЮЧИТЬСЯ("
60043,2024-04-22 07:56:21+00:00,"#Газ #NVTK
🇷🇺 Риски развития отрасли СПГ в РФ — сборник
**
📌 **США [могут ввести](https://t.me/AK47pfl/17458) санкции против действующих российских СПГ-проектов уже в 2025 году.
**📌 **[Мнение](https://t.me/cbrstocks/59966) Goldman Sachs о влиянии будущего предложения СПГ на мировые цены.
**📌**Общая мощность по производству СПГ в США [удвоится](https://t.me/cbrstocks/59994) к 2027 году.
**📌** Новатэк [проигрывает](https://t.me/cbrstocks/59997) конкуренцию по доставке СПГ в Китай.
📌G7 будет [подрывать](https://t.me/cbrstocks/60000) будущие энергетические проекты России и добиваться соблюдения потолка цен на нефть.
📌Страны ЕС [намерены](https://t.me/cbrstocks/60036) включить в 14-й пакет антироссийских санкций запрет на поставки СПГ.","['SIBN', 'SNGS', 'LKOH', 'NVTK', 'TATN', 'ROSN', 'GAZP']",['NVTK'],"['GAZP', 'LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,GAZP,Газпром,нефтегаз,industry,Газ NVTK Риски развития отрасли СПГ в РФ сборник США могут ввести( санкции против действующих российских СПГ-проектов уже в 2025 году. Мнение( Goldman Sachs о влиянии будущего предложения СПГ на мировые цены. Общая мощность по производству СПГ в США удвоится( к 2027 году. Новатэк проигрывает( конкуренцию по доставке СПГ в Китай. G7 будет подрывать( будущие энергетические проекты России и добиваться соблюдения потолка цен на нефть. Страны ЕС намерены( включить в 14-й пакет антироссийских санкций запрет на поставки СПГ.
60055,2024-04-22 11:55:49+00:00,"#SNGS #Идея
**🧠**** Мозговой центр Сигналов РЦБ закрывает **[**идею по обычке Сургутнефтегаза **](https://t.me/cbrstocks/59774)

Цена закрытия: 35.23 руб
Доходность: 11.7% за 10 дней","['NVTK', 'SNGS', 'GAZP']",['SNGS'],"['GAZP', 'SNGS', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,SNGS Идея Мозговой центр Сигналов РЦБ закрывает идею по обычке Сургутнефтегаза ( Цена закрытия: 35.23 руб Доходность: 11.7 за 10 дней
60079,2024-04-23 09:12:12+00:00,"#SNGS #SNGSP #Дивиденды
**ГОСА Сургутнефтегаза состоится 28 июня 2024**

В повестке утверждение дивидендов","['NVTK', 'SNGS', 'GAZP']",['SNGS'],"['GAZP', 'SNGS', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,SNGS SNGSP Дивиденды ГОСА Сургутнефтегаза состоится 28 июня 2024 В повестке утверждение дивидендов
60107,2024-04-23 15:31:57+00:00,"#GAZP #NVTK #ROSN #Санкции
США продолжат вводить санкции против энергетического сектора России и связанной с ним инфраструктуры, в том числе завода СПГ в Усть-Луге и Восток Ойл — администрация президента США","['NVTK', 'ROSN', 'GAZP']","['GAZP', 'NVTK', 'ROSN']",[],False,GAZP,Газпром,нефтегаз,company_specific,"GAZP NVTK ROSN Санкции США продолжат вводить санкции против энергетического сектора России и связанной с ним инфраструктуры, в том числе завода СПГ в Усть-Луге и Восток Ойл администрация президента США"
60134,2024-04-24 10:04:59+00:00,"#NVTK
**Новатэк начал добычу на Северо-Часельском месторождении** — Интерфакс

Северо-Часельское месторождение — крупное месторождение газа в ЯНАО. Запасы:

• годовой объем добычи 3 млрд кубов
• разведанные 8.8 млрд кубов
• оцененные 12.2 млрд кубов","['GAZP', 'NVTK']",['NVTK'],"['GAZP', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,NVTK Новатэк начал добычу на Северо-Часельском месторождении Интерфакс Северо-Часельское месторождение крупное месторождение газа в ЯНАО. Запасы: годовой объем добычи 3 млрд кубов разведанные 8.8 млрд кубов оцененные 12.2 млрд кубов
60291,2024-04-27 09:11:51+00:00,"#Газ
**🇷🇺**** Продолжаются попытки выдавливания России с энергетических рынков **— пресс-секретарь президента РФ Песков прокомментировал возможные санкции на российский СПГ","['NVTK', 'GAZP']",[],"['GAZP', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,Газ Продолжаются попытки выдавливания России с энергетических рынков пресс-секретарь президента РФ Песков прокомментировал возможные санкции на российский СПГ
60298,2024-04-27 11:21:24+00:00,"#SNGS #Отчетность 
🖨 Сургутнефтегаз: МСФО 2023

**Чистая прибыль 1.32 трлн руб (+312% г/г)**","['NVTK', 'SNGS', 'GAZP']",['SNGS'],"['GAZP', 'SNGS', 'NVTK']",True,GAZP,Газпром,нефтегаз,industry,SNGS Отчетность Сургутнефтегаз: МСФО 2023 Чистая прибыль 1.32 трлн руб (312 гг)
60304,2024-04-27 13:01:59+00:00,"#SNGS
""Кубышка"" Сургутнефтегаза за 1кв2024 выросла на 150 млрд рублей — до 5.8 трлн рублей — расчет Интерфакса","['NVTK', 'SNGS', 'GAZP']",['SNGS'],"['GAZP', 'SNGS', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,"SNGS ""Кубышка"" Сургутнефтегаза за 1кв2024 выросла на 150 млрд рублей до 5.8 трлн рублей расчет Интерфакса"
60322,2024-04-29 10:04:45+00:00,"#MGNT #Прогноз
**🔮 Прогноз аналитиков по дивидендам Магнита, руб/акцию:
**
Альфа-Банк: 981
РДВ: 970
ПСБ: 965
АТОН: 960
Сбер Инвестиции: 958
Газпромбанк: 957.7","['NVTK', 'SBER', 'GAZP', 'SIBN']",[],"['SBER', 'GAZP', 'NVTK', 'SIBN']",False,GAZP,Газпром,нефтегаз,industry,"MGNT Прогноз Прогноз аналитиков по дивидендам Магнита, рубакцию: Альфа-Банк: 981 РДВ: 970 ПСБ: 965 АТОН: 960 Сбер Инвестиции: 958 Газпромбанк: 957.7"
60333,2024-04-30 06:00:02+00:00,"#Политика
🇮🇱 **Нетаньяху попросил Байдена не допустить выдачи ордеров МУС на арест** — Axios

Израиль может отказаться от перемирия, если МУС выдвинет обвинения в его адрес, отмечают собеседники агентства — Bloomberg. 

Страны G7 пытаются донести свои опасения до представителей суда, чтобы убедить МУС не выдавать ордер. 

По мнению израильских и других западных чиновников, ордер может быть выдан на Биньямина Нетаньяху. При этом в Белом доме заявили, что расследование событий в секторе Газа не входит в юрисдикцию МУС — NYT","['NVTK', 'GAZP']",[],"['GAZP', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,"Политика Нетаньяху попросил Байдена не допустить выдачи ордеров МУС на арест Axios Израиль может отказаться от перемирия, если МУС выдвинет обвинения в его адрес, отмечают собеседники агентства Bloomberg. Страны G7 пытаются донести свои опасения до представителей суда, чтобы убедить МУС не выдавать ордер. По мнению израильских и других западных чиновников, ордер может быть выдан на Биньямина Нетаньяху. При этом в Белом доме заявили, что расследование событий в секторе Газа не входит в юрисдикцию МУС NYT"
60359,2024-05-02 05:48:52+00:00,"#Газ
🇷🇺 **Добыча газа в России в 1кв2024 выросла на 9.4%, до 196 млрд кубометров —** Коммерсантъ

Основной рост, как свидетельствует статистика, обеспечила добыча «прочих производителей», к которым в основном относится Газпром: она увеличилась на 13%, до 132 млрд кубометров. 

Роснефть нарастила добычу на 1.5%

НОВАТЭК — снизил на 2.6%. Отгрузки с «Арктик СПГ-2» после введения санкций США пока не начались, и НОВАТЭК продолжает поддерживать минимальную добычу ","['SIBN', 'SNGS', 'LKOH', 'NVTK', 'TATN', 'ROSN', 'GAZP']",[],"['GAZP', 'LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN']",False,GAZP,Газпром,нефтегаз,industry,"Газ Добыча газа в России в 1кв2024 выросла на 9.4, до 196 млрд кубометров Коммерсантъ Основной рост, как свидетельствует статистика, обеспечила добыча прочих производителей, к которым в основном относится Газпром: она увеличилась на 13, до 132 млрд кубометров. Роснефть нарастила добычу на 1.5 НОВАТЭК снизил на 2.6. Отгрузки с Арктик СПГ-2 после введения санкций США пока не начались, и НОВАТЭК продолжает поддерживать минимальную добычу"
60377,2024-05-02 13:01:48+00:00,"#GAZP #Отчетность
🖨 **Газпром: МСФО 2023 **

Выручка: 8541 млрд руб (-26.8% г/г)
Убыток: 583 млрд руб (годом ранее прибыль 1311 млрд)**
**
👁 Замечено ранее[ Шпионом РЦБ](https://t.me/stockspy_bot)","['NVTK', 'GAZP', 'SIBN']",['GAZP'],"['GAZP', 'NVTK', 'SIBN']",True,GAZP,Газпром,нефтегаз,company_specific,GAZP Отчетность Газпром: МСФО 2023 Выручка: 8541 млрд руб (-26.8 гг) Убыток: 583 млрд руб (годом ранее прибыль 1311 млрд) Замечено ранее Шпионом РЦБ(
60378,2024-05-02 13:06:04+00:00,"#GAZP
Газпром в марте купил 27.5% в ООО ""Сахалинская энергия"" за 94.8 млрд руб., компания пока оценивает влияние сделки на отчетность — отчет","['NVTK', 'GAZP', 'SIBN']",['GAZP'],"['GAZP', 'NVTK', 'SIBN']",False,GAZP,Газпром,нефтегаз,company_specific,"GAZP Газпром в марте купил 27.5 в ООО ""Сахалинская энергия"" за 94.8 млрд руб., компания пока оценивает влияние сделки на отчетность отчет"
60379,2024-05-02 13:07:46+00:00,"#GAZP
Газпром на отчетности","['NVTK', 'GAZP', 'SIBN']",['GAZP'],"['GAZP', 'NVTK', 'SIBN']",True,GAZP,Газпром,нефтегаз,company_specific,GAZP Газпром на отчетности
60380,2024-05-02 13:50:57+00:00,"**📉****  Газпром. А есть откуда брать дивы?**

Базой для расчёта итоговой суммы дивидендных выплат является чистая прибыль по МСФО. Но не просто прибыль, а прибыль относящаяся к акционерам + нужны корректировки. 

Согласно дивполитике, прибыль корректируется на:

– Прибыль (убыток) по курсовым разницам, отражаемые в составе финансовых доходов и расходов;
– Курсовые разницы по операционным статьям;
– Убыток от обесценения (восстановление убытка от обесценения) объектов основных средств и незавершенного строительства;
– Убыток от обесценения (восстановление убытка от обесценения) инвестиций в ассоциированные организации и совместные предприятия;
– Разницу между долей в прибыли ассоциированных организаций и совместных предприятий и поступлениями от ассоциированных организаций и совместных предприятий.

Прибыль, относящуюся к акционерам (-629 085), корректируем так:

✍️ Прибыль по курсовым разницам: +479 570
✍️ Убыток по курсовым разницам: -1 131 186 
✍️ Курсовые разницы по операционным статьям: +(- 191 441)
✍️ Убыток от обесценения нефинансовых активов: + (1 145 993) 
✍️ Доля в прибыли ассоциированных организаций и совместных предприятий: -353 364 
✍️ Поступления от ассоциированных организаций и совместных предприятий: +101 680

‼️ По данным подсчётам, прибыль для формирования дивидендной базы за 2023 г. составила 725,4 млрд руб. 
**Исходя из Payout 50% дивидендная выплата составит 362,7 млрд руб. или 15,32 руб./акция (9,8%).**

😀 @AK47pfl","['NVTK', 'GAZP', 'SIBN']",[],"['GAZP', 'NVTK', 'SIBN']",False,GAZP,Газпром,нефтегаз,industry,"Газпром. А есть откуда брать дивы? Базой для расчёта итоговой суммы дивидендных выплат является чистая прибыль по МСФО. Но не просто прибыль, а прибыль относящаяся к акционерам нужны корректировки. Согласно дивполитике, прибыль корректируется на: Прибыль (убыток) по курсовым разницам, отражаемые в составе финансовых доходов и расходов; Курсовые разницы по операционным статьям; Убыток от обесценения (восстановление убытка от обесценения) объектов основных средств и незавершенного строительства; Убыток от обесценения (восстановление убытка от обесценения) инвестиций в ассоциированные организации и совместные предприятия; Разницу между долей в прибыли ассоциированных организаций и совместных предприятий и поступлениями от ассоциированных организаций и совместных предприятий. Прибыль, относящуюся к акционерам (-629 085), корректируем так: Прибыль по курсовым разницам: 479 570 Убыток по курсовым разницам: -1 131 186 Курсовые разницы по операционным статьям: (- 191 441) Убыток от обесценения нефинансовых активов: (1 145 993) Доля в прибыли ассоциированных организаций и совместных предприятий: -353 364 Поступления от ассоциированных организаций и совместных предприятий: 101 680 По данным подсчётам, прибыль для формирования дивидендной базы за 2023 г. составила 725,4 млрд руб. Исходя из Payout 50 дивидендная выплата составит 362,7 млрд руб. или 15,32 руб.акция (9,8). AK47pfl"
60381,2024-05-02 14:24:04+00:00,"#GAZP
**Скорректированная чистая прибыль Газпрома за 2023г млрд рублей позволяет рассчитывать дивиденд руб. 15,3 /ао**
Группа ""Газпром"" ([GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share)) по итогам 2023 года получила скорректированную (очищенную от неденежных статей) чистую прибыль в размере 724 млрд рублей.

👉[Полная новость](http://telegra.ph/Skorrektirovannaya-chistaya-pribyl-Gazproma-za-2023g-mlrd-rublej-pozvolyaet-rasschityvat-dividend-rub-153-ao-05-02)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot","['NVTK', 'GAZP', 'SIBN']",['GAZP'],"['GAZP', 'NVTK', 'SIBN']",False,GAZP,Газпром,нефтегаз,company_specific,"GAZP Скорректированная чистая прибыль Газпрома за 2023г млрд рублей позволяет рассчитывать дивиденд руб. 15,3 ао Группа ""Газпром"" ( чистую прибыль в размере 724 млрд рублей. Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot"
60396,2024-05-03 07:26:36+00:00,когда на все втарил Газпром под дивы 😁,"['NVTK', 'GAZP', 'SIBN']",[],"['GAZP', 'NVTK', 'SIBN']",True,GAZP,Газпром,нефтегаз,industry,когда на все втарил Газпром под дивы
60432,2024-05-06 09:27:11+00:00,"#Нефтянка
**Нефтегазовые доходы бюджета РФ в апреле составили 1.23 трлн руб (+90% г/г, -6% м/м)**","['NVTK', 'GAZP']",[],"['GAZP', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,"Нефтянка Нефтегазовые доходы бюджета РФ в апреле составили 1.23 трлн руб (90 гг, -6 мм)"
60488,2024-05-08 06:19:01+00:00,"#GAZA #SVAV
**Продажи LCV продолжают восстановление** — Коммерсантъ

Сегмент легких коммерческих автомобилей (LCV) продолжил восстановление в апреле. Продажи таких машин в апреле увеличились почти на 31% г/г и на 3.4% м/м, до 9.4 тыс. автомобилей, за счет реализации отложенного спроса. 

Лидировать на рынке продолжает ГАЗ, но аналитики указывают на активный рост спроса на LCV под брендом Sollers.","['NVTK', 'GAZP']",[],"['GAZP', 'NVTK']",False,GAZP,Газпром,нефтегаз,industry,"GAZA SVAV Продажи LCV продолжают восстановление Коммерсантъ Сегмент легких коммерческих автомобилей (LCV) продолжил восстановление в апреле. Продажи таких машин в апреле увеличились почти на 31 гг и на 3.4 мм, до 9.4 тыс. автомобилей, за счет реализации отложенного спроса. Лидировать на рынке продолжает ГАЗ, но аналитики указывают на активный рост спроса на LCV под брендом Sollers."
