id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type
67787,2025-01-27 13:58:16+00:00,"#SIBN #SNGS #SNGSP
**Скидки на Urals с ввода последних санкций выросли на $1,5-2,6/барр., на ESPO - на $8,4/барр. - Argus**
Дисконты на нефть Urals FOB к эталонной котировке после введения 10 января последних американских санкций выросли на $1,5-2,6 за баррель - до $13,5-14,4 за баррель, а скидки на премиальный сорт нефти ESPO увеличились на $8,4/барр. - до $10/барр., следует из данных ценового агентства Argus, с которыми ознакомился ""Интерфакс"".

[SIBN](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share) 612.6₽
[SNGS](https://www.tinkoff.ru/invest/stocks/SNGS?utm_source=security_share) 27.515₽
[SNGSP](https://www.tinkoff.ru/invest/stocks/SNGSP?utm_source=security_share) 57.525₽

👉[Полная новость](http://telegra.ph/Skidki-na-Urals-s-vvoda-poslednih-sankcij-vyrosli-na-15-26barr-na-ESPO---na-84barr---Argus-01-27-2)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot","['SNGS', 'SIBN']","['SIBN', 'SNGS']",[],False,SIBN,Газпром нефть,нефть,company_specific
67560,2025-01-16 11:27:22+00:00,"#SIBN
В Белград направляются российские эксперты, переговоры по компании NIS продолжатся в пятницу -  президент Сербии Вучич",['SIBN'],['SIBN'],[],False,SIBN,Газпром нефть,нефть,company_specific
67542,2025-01-15 16:09:42+00:00,"#SIBN #FLOT
США разрешили операции с рядом российский компаний, в том числе с ""Газпром Шельфпроект"", ""Роснефтефлот"", ""Совкомфлот"" и ""Гапром нефть"".",['SIBN'],['SIBN'],[],False,SIBN,Газпром нефть,нефть,company_specific
67457,2025-01-10 15:31:38+00:00,"#GAZP #SIBN #SNGS #SNGSP
ВЕЛИКОБРИТАНИЯ ПРИСОЕДИНЯЕТСЯ К САНКЦИЯМ ПРОТИВ ""ГАЗПРОМ НЕФТИ"" И ""СУРГУТНЕФТЕГАЗА"" - МИНФИН США


[GAZP](https://www.tinkoff.ru/invest/stocks/GAZP?utm_source=security_share) 126.04₽
[SIBN](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share) 601.8₽
[SNGS](https://www.tinkoff.ru/invest/stocks/SNGS?utm_source=security_share) 23.3₽
[SNGSP](https://www.tinkoff.ru/invest/stocks/SNGSP?utm_source=security_share) 57.5₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot","['SNGS', 'SIBN']","['SIBN', 'SNGS']",[],False,SIBN,Газпром нефть,нефть,company_specific
67456,2025-01-10 15:27:01+00:00,"**Больше всех досталось Газпрому (**[**GAZP**](https://neo.putinomics.ru/dashboard/GAZP/MOEX)**).** #шок_новости 

В SDN попали:
✍️ Газпром нефть ([SIBN](https://neo.putinomics.ru/dashboard/SIBN/MOEX)) — основной источник денежных потоков группы
✍️ СПГ завод на Балтике — куда с него теперь деть СПГ?
✍️ Сербский актив NIS
✍️ Множество танкеров Газпром нефти
✍️ и т.п.

😀 @AK47pfl","['SIBN', 'NVTK']",[],"['NVTK', 'SIBN']",False,SIBN,Газпром нефть,нефть,industry
67452,2025-01-10 15:15:03+00:00,"#SIBN
**США вводят санкции против сербской компании NIS — дочки Газпром нефти**",['SIBN'],['SIBN'],[],False,SIBN,Газпром нефть,нефть,company_specific
67449,2025-01-10 15:06:24+00:00,"#SIBN #SNGS #Санкции 
**США ввели санкции против Газпром нефти и Сургутнефтегаза** — официально","['SNGS', 'SIBN']","['SIBN', 'SNGS']",[],False,SIBN,Газпром нефть,нефть,company_specific
67437,2025-01-10 10:10:13+00:00,"#Санкции #SIBN #SNGS #FLOT
**Предварительно был слит документ с информацией по санкциям, который должен был быть опубликован в 18:30 мск** — официального подтверждения OFAC пока нет

**Согласно документу, под санкции попали Газпромнефть и Сургутнефтегаз.** К решению Минфина США присоединяется и Великобритания.

**Также санкции введены в отношении Совкомфлота**, Ингосстраха и Альфастрахования.","['SNGS', 'SIBN']","['SIBN', 'SNGS']",[],False,SIBN,Газпром нефть,нефть,company_specific
67433,2025-01-10 09:35:35+00:00,"⬇️ **#SIBN**** 21.1M₽ -0.27%**

🔷 **Аномальный объем **
[**Газпром нефть**](https://www.tinkoff.ru/invest/stocks/SIBN?utm_source=security_share)

Объём: 21.1M₽ (35251 лотов)
Покупка: 5% Продажа: 95%
Цена: 599.85₽

Изменение цены:
    на объеме: -0.27%
    за сегодня: +1.03%

Время: 2025-01-10 12:34:49
**Замечено Шпионом РЦБ.**
**Подключить: ****@StockSpy_bot**",['SIBN'],['SIBN'],[],False,SIBN,Газпром нефть,нефть,company_specific
67428,2025-01-10 08:24:39+00:00,"#Нефтянка
Дельта (разница между покупками и продажами) в акциях нефтяников с начала года:

#LKOH: -1093.7 млн руб
#ROSN: +181.1 млн руб
#SIBN: -175.2 млн руб
#SNGS: -349.2 млн руб
#RNFT: -212.5 млн руб

Сегодня ожидается введение новых санкций США против РФ, которые могут затронуть нефтяные компании.

👉 Дельта рассчитана [Шпионом РЦБ ](https://t.me/stockspy_bot)

[👉 Инструкция по использованию дельты](https://dzen.ru/a/Zv_EAh4NkzoIwd8B)","['SNGS', 'LKOH', 'ROSN', 'SIBN']","['LKOH', 'ROSN', 'SIBN', 'SNGS']",[],True,SIBN,Газпром нефть,нефть,company_specific
67367,2025-01-03 07:00:58+00:00,"#Политика #SIBN #GAZP
Вучич заявил об отсутствии «хороших новостей» после разговора с США по NIS - Коммерсант

Господин Вучич сообщал 14 декабря, что США могут ввести санкции против NIS, так как совладельцами компании являются Газпром нефть (50%) и Газпром (6,15%). 16 декабря президент Сербии объявлял о начале переговоров с США и Россией из-за возможных ограничений",['SIBN'],['SIBN'],[],False,SIBN,Газпром нефть,нефть,company_specific
