id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type
66133,2024-11-12 07:00:26+00:00,"#MVID
**""М.Видео-Эльдорадо"" нарастила GMV за 9 месяцев на 8% - до 387 млрд рублей**
ПАО ""М.Видео"" (группа ""М.Видео-Эльдорадо"" ) за 9 месяцев 2024 года увеличило общие продажи (GMV) на 8% год к году - до 387 млрд рублей, говорится в сообщении группы.

[MVID](https://www.tinkoff.ru/invest/stocks/MVID?utm_source=security_share) 103.1₽

👉[Полная новость](http://telegra.ph/MVideo-EHldorado-narastila-GMV-za-9-mesyacev-na-8---do-387-mlrd-rublej-11-12-3)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MVID'],['MVID'],['MVID'],False,MVID,М.Видео,розничная торговля,company_specific
65628,2024-10-23 09:31:31+00:00,"🧠** Закрытые идеи Мозгового центра Сигналов РЦБ в 2024

**🟢 Прибыль
— [ТЗА](https://t.me/cbrstocks/62066) +37%
— Яндекс [+31.3%](https://t.me/cbrstocks/58218), [+18%](https://t.me/cbrstocks/59618)
— [Фьюч Новтэка NKM4](https://t.me/cbrstocks/61290) +22%
— [Циан](https://t.me/cbrstocks/59352) +20.9%
— Whoosh [+17%](https://t.me/cbrstocks/58755),  [+7.2%](https://t.me/cbrstocks/57624)
— [Магнит](https://t.me/cbrstocks/57469) +15.5%
— Сургутнефтегаз [+11.7%](https://t.me/cbrstocks/60055), [+6%](https://t.me/cbrstocks/62269)
— [Башнефть преф](https://t.me/cbrstocks/57406) +11%
— [Globaltrans](https://t.me/cbrstocks/57237) +10.7%
— Транснефть [+10.5%](https://t.me/cbrstocks/62068), [+7.2%](https://t.me/cbrstocks/63049https://t.me/cbrstocks/63049)
— Астра [+7%](https://t.me/cbrstocks/63019)
—[ Совкомбанк шорт ](https://t.me/cbrstocks/65620)+6.7%
— Positive Technologies [+6.6%](https://t.me/cbrstocks/62149), [+5.1%](https://t.me/cbrstocks/57737) 
— Северсталь [+6.5%](https://t.me/cbrstocks/57864), [+3.7%](https://t.me/cbrstocks/65455)
— Россети ЦП [+6%](https://t.me/cbrstocks/57467), [+5.5%](https://t.me/cbrstocks/60506)
— ММК [+4.7%](https://t.me/cbrstocks/57233), [+1.5%](https://t.me/cbrstocks/57886)
— Полюс[ +4.6%](https://t.me/cbrstocks/57470), [+2.3%](https://t.me/cbrstocks/64117)
— [HeadHunter](https://t.me/cbrstocks/58882) +4.5%
— [Русагро](https://t.me/cbrstocks/57596) +4.5%
— [Новабев](https://t.me/cbrstocks/57079) +4.2%
— [Шорт ПИК](https://t.me/cbrstocks/58437) +4.2%
— [Юнипро](https://t.me/cbrstocks/58165) +4.1% 
— [КрМЗ ](https://t.me/cbrstocks/58394)+3.7%
— [Шорт Мечел преф](https://t.me/cbrstocks/60382) +3.6%
— [Globaltrans](https://t.me/cbrstocks/59608) +3.5%
— [Русагро](https://t.me/cbrstocks/62955) +3.3%
— [Фьючерс HKD](https://t.me/cbrstocks/58961) +2.6%
— [EN+](https://t.me/cbrstocks/59635) +2.5%
— Совкомфлот [+2.3%](https://t.me/cbrstocks/64313)
— Газпром нефть [+3.2%](https://t.me/cbrstocks/63388), [+1.7%](https://t.me/cbrstocks/61110)
— [FixPrice](https://t.me/cbrstocks/57311) +1%
— [Татнефть преф](https://t.me/cbrstocks/57867) +0.7%
— [Шорт Норникель](https://t.me/cbrstocks/61011) +0.5%
— [Интер РАО ](https://t.me/cbrstocks/59465)+0.2%

🔴 Убыток
— [Globaltrans ](https://t.me/cbrstocks/65150)-35%
— [Инарктика](https://t.me/cbrstocks/65626) -31% 
— [Селигдар](https://t.me/cbrstocks/61271) -22%
— Софтлайн [-17%](https://t.me/cbrstocks/62191), [-15.5%](https://t.me/cbrstocks/65626)
— [Роснефть](https://t.me/cbrstocks/63043) -7%
— [Росбанк](https://t.me/cbrstocks/59154) -7%
— [Россети Московский регион ](https://t.me/cbrstocks/65626)-7%
— [Магнит](https://t.me/cbrstocks/61247) -5.2%
— [М.Видео](https://t.me/cbrstocks/58985) -3.8%
— ММК [-3.2%](https://t.me/cbrstocks/60405), [-3.3%](https://t.me/cbrstocks/63194)
— [Сургутнефтегаз преф](https://t.me/cbrstocks/57033) -2.9%
— [Доллар](https://t.me/cbrstocks/57261) -1.9%
— Северсталь [-1.57%](https://t.me/cbrstocks/64468)
— [Лукойл](https://t.me/cbrstocks/58985) -1.5%
— [Татнефть преф](https://t.me/cbrstocks/59044) -1.5%
— [Globaltrans](https://t.me/cbrstocks/58706) -0.6%
— [Интер РАО](https://t.me/cbrstocks/65626) -0.1%
— [Сбер ](https://t.me/cbrstocks/59142)-0.02%
— [Лонг-шорт Норникель/Новатэк](https://t.me/cbrstocks/65345) -4.5%

👉 [Предыдущие идеи](https://t.me/cbrstocks/57598)

**Прибыльные идеи**
Кол-во: 43
Сред. доходность: +7.65%

**Убыточные идеи**
Кол-во: 21
Сред. убыток: -8.17%","['LKOH', 'MVID', 'GMKN', 'SIBN', 'MAGN', 'NVTK', 'SNGS', 'GAZP', 'TATN', 'SBER', 'ROSN']",[],"['SBER', 'GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'MVID', 'SIBN', 'MAGN']",False,MVID,М.Видео,розничная торговля,industry
65258,2024-10-10 07:26:05+00:00,"#MVID 
Группа М.Видео-Эльдорадо открыла 68 новых магазинов и вышла в 16 новых городов за 9мес2024","['MVID', 'GAZP', 'NVTK']",['MVID'],"['GAZP', 'NVTK', 'MVID']",False,MVID,М.Видео,розничная торговля,company_specific
65151,2024-10-07 13:28:44+00:00,"🧠** Закрытые идеи Мозгового центра Сигналов РЦБ в 2024

**🟢 Прибыль
— [ТЗА](https://t.me/cbrstocks/62066) +37%
— Яндекс [+31.3%](https://t.me/cbrstocks/58218), [+18%](https://t.me/cbrstocks/59618)
— [Фьюч Новтэка NKM4](https://t.me/cbrstocks/61290) +22%
— [Циан](https://t.me/cbrstocks/59352) +20.9%
— Whoosh [+17%](https://t.me/cbrstocks/58755),  [+7.2%](https://t.me/cbrstocks/57624)
— [Магнит](https://t.me/cbrstocks/57469) +15.5%
— Сургутнефтегаз [+11.7%](https://t.me/cbrstocks/60055), [+6%](https://t.me/cbrstocks/62269)
— [Башнефть преф](https://t.me/cbrstocks/57406) +11%
— [Globaltrans](https://t.me/cbrstocks/57237) +10.7%
— Транснефть [+10.5%](https://t.me/cbrstocks/62068), [+7.2%](https://t.me/cbrstocks/63049https://t.me/cbrstocks/63049)
— Астра [+7%](https://t.me/cbrstocks/63019)
— Positive Technologies [+6.6%](https://t.me/cbrstocks/62149), [+5.1%](https://t.me/cbrstocks/57737) 
— [Северсталь](https://t.me/cbrstocks/57864) +6.5%
— Россети ЦП [+6%](https://t.me/cbrstocks/57467), [+5.5%](https://t.me/cbrstocks/60506)
— ММК [+4.7%](https://t.me/cbrstocks/57233), [+1.5%](https://t.me/cbrstocks/57886)
— Полюс[ +4.6%](https://t.me/cbrstocks/57470), [+2.3%](https://t.me/cbrstocks/64117)
— [HeadHunter](https://t.me/cbrstocks/58882) +4.5%
— [Русагро](https://t.me/cbrstocks/57596) +4.5%
— [Новабев](https://t.me/cbrstocks/57079) +4.2%
— [Шорт ПИК](https://t.me/cbrstocks/58437) +4.2%
— [Юнипро](https://t.me/cbrstocks/58165) +4.1% 
— [КрМЗ ](https://t.me/cbrstocks/58394)+3.7%
— [Шорт Мечел преф](https://t.me/cbrstocks/60382) +3.6%
— [Globaltrans](https://t.me/cbrstocks/59608) +3.5%
— [Русагро](https://t.me/cbrstocks/62955) +3.3%
— [Фьючерс HKD](https://t.me/cbrstocks/58961) +2.6%
— [EN+](https://t.me/cbrstocks/59635) +2.5%
— Совкомфлот [+2.3%](https://t.me/cbrstocks/64313)
— Газпром нефть [+3.2%](https://t.me/cbrstocks/63388), [+1.7%](https://t.me/cbrstocks/61110)
— [FixPrice](https://t.me/cbrstocks/57311) +1%
— [Татнефть преф](https://t.me/cbrstocks/57867) +0.7%
— [Шорт Норникель](https://t.me/cbrstocks/61011) +0.5%
— [Интер РАО ](https://t.me/cbrstocks/59465)+0.2%

🔴 Убыток
— [Globaltrans ](https://t.me/cbrstocks/65150)-35%
— [Селигдар](https://t.me/cbrstocks/61271) -22%
— [Софтлайн](https://t.me/cbrstocks/62191) -17%
— [Роснефть](https://t.me/cbrstocks/63043) -7%
— [Росбанк](https://t.me/cbrstocks/59154) -7%
— [Магнит](https://t.me/cbrstocks/61247) -5.2%
— [М.Видео](https://t.me/cbrstocks/58985) -3.8%
— ММК [-3.2%](https://t.me/cbrstocks/60405), [-3.3%](https://t.me/cbrstocks/63194)
— [Сургутнефтегаз преф](https://t.me/cbrstocks/57033) -2.9%
— [Доллар](https://t.me/cbrstocks/57261) -1.9%
— Северсталь [-1.57%](https://t.me/cbrstocks/64468)
— [Лукойл](https://t.me/cbrstocks/58985) -1.5%
— [Татнефть преф](https://t.me/cbrstocks/59044) -1.5%
— [Globaltrans](https://t.me/cbrstocks/58706) -0.6%
— [Сбер ](https://t.me/cbrstocks/59142)-0.02%

👉 [Предыдущие идеи](https://t.me/cbrstocks/57598)

**Прибыльные идеи**
Кол-во: 39
Сред. доходность: +8.4%

**Убыточные идеи**
Кол-во: 16
Сред. убыток: -7.0%","['LKOH', 'MVID', 'GMKN', 'SIBN', 'MAGN', 'NVTK', 'SNGS', 'GAZP', 'TATN', 'SBER', 'ROSN']",[],"['SBER', 'GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'MVID', 'SIBN', 'MAGN']",False,MVID,М.Видео,розничная торговля,industry
64811,2024-09-24 12:02:06+00:00,"🧠** Закрытые идеи Мозгового центра Сигналов РЦБ в 2024

**🟢 Прибыль
— [ТЗА](https://t.me/cbrstocks/62066) +37%
— Яндекс [+31.3%](https://t.me/cbrstocks/58218), [+18%](https://t.me/cbrstocks/59618)
— [Фьюч Новтэка NKM4](https://t.me/cbrstocks/61290) +22%
— [Циан](https://t.me/cbrstocks/59352) +20.9%
— Whoosh [+17%](https://t.me/cbrstocks/58755),  [+7.2%](https://t.me/cbrstocks/57624)
— [Магнит](https://t.me/cbrstocks/57469) +15.5%
— Сургутнефтегаз [+11.7%](https://t.me/cbrstocks/60055), [+6%](https://t.me/cbrstocks/62269)
— [Башнефть преф](https://t.me/cbrstocks/57406) +11%
— [Globaltrans](https://t.me/cbrstocks/57237) +10.7%
— Транснефть [+10.5%](https://t.me/cbrstocks/62068), [+7.2%](https://t.me/cbrstocks/63049https://t.me/cbrstocks/63049)
— Астра [+7%](https://t.me/cbrstocks/63019)
— Positive Technologies [+6.6%](https://t.me/cbrstocks/62149), [+5.1%](https://t.me/cbrstocks/57737) 
— [Северсталь](https://t.me/cbrstocks/57864) +6.5%
— Россети ЦП [+6%](https://t.me/cbrstocks/57467), [+5.5%](https://t.me/cbrstocks/60506)
— ММК [+4.7%](https://t.me/cbrstocks/57233), [+1.5%](https://t.me/cbrstocks/57886)
— Полюс[ +4.6%](https://t.me/cbrstocks/57470), [+2.3%](https://t.me/cbrstocks/64117)
— [HeadHunter](https://t.me/cbrstocks/58882) +4.5%
— [Русагро](https://t.me/cbrstocks/57596) +4.5%
— [Новабев](https://t.me/cbrstocks/57079) +4.2%
— [Шорт ПИК](https://t.me/cbrstocks/58437) +4.2%
— [Юнипро](https://t.me/cbrstocks/58165) +4.1% 
— [КрМЗ ](https://t.me/cbrstocks/58394)+3.7%
— [Шорт Мечел преф](https://t.me/cbrstocks/60382) +3.6%
— [Globaltrans](https://t.me/cbrstocks/59608) +3.5%
— [Русагро](https://t.me/cbrstocks/62955) +3.3%
— [Фьючерс HKD](https://t.me/cbrstocks/58961) +2.6%
— [EN+](https://t.me/cbrstocks/59635) +2.5%
— Совкомфлот [+2.3%](https://t.me/cbrstocks/64313)
— Газпром нефть [+3.2%](https://t.me/cbrstocks/63388), [+1.7%](https://t.me/cbrstocks/61110)
— [FixPrice](https://t.me/cbrstocks/57311) +1%
— [Татнефть преф](https://t.me/cbrstocks/57867) +0.7%
— [Шорт Норникель](https://t.me/cbrstocks/61011) +0.5%
— [Интер РАО ](https://t.me/cbrstocks/59465)+0.2%

🔴 Убыток
— [Селигдар](https://t.me/cbrstocks/61271) -22%
— [Софтлайн](https://t.me/cbrstocks/62191) -17%
— [Роснефть](https://t.me/cbrstocks/63043) -7%
— [Росбанк](https://t.me/cbrstocks/59154) -7%
— [Магнит](https://t.me/cbrstocks/61247) -5.2%
— [М.Видео](https://t.me/cbrstocks/58985) -3.8%
— ММК [-3.2%](https://t.me/cbrstocks/60405), [-3.3%](https://t.me/cbrstocks/63194)
— [Сургутнефтегаз преф](https://t.me/cbrstocks/57033) -2.9%
— [Доллар](https://t.me/cbrstocks/57261) -1.9%
— Северсталь [-1.57%](https://t.me/cbrstocks/64468)
— [Лукойл](https://t.me/cbrstocks/58985) -1.5%
— [Татнефть преф](https://t.me/cbrstocks/59044) -1.5%
— [Globaltrans](https://t.me/cbrstocks/58706) -0.6%
— [Сбер ](https://t.me/cbrstocks/59142)-0.02%

👉 [Предыдущие идеи](https://t.me/cbrstocks/57598)

**Прибыльные идеи**
Кол-во: 39
Сред. доходность: +8.4%

**Убыточные идеи**
Кол-во: 15
Сред. убыток: -5.1%","['LKOH', 'MVID', 'GMKN', 'SIBN', 'MAGN', 'NVTK', 'SNGS', 'GAZP', 'TATN', 'SBER', 'ROSN']",[],"['SBER', 'GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'MVID', 'SIBN', 'MAGN']",False,MVID,М.Видео,розничная торговля,industry
64054,2024-08-26 07:00:43+00:00,"#MVID
GMV ""М.ВИДЕО-ЭЛЬДОРАДО"" В I ПОЛУГОДИИ ВЫРОС НА 13% - ДО 247 МЛРД РУБ.; EBITDA СОСТАВИЛА 6,5 МЛРД РУБ., НЕЗНАЧИТЕЛЬНО СНИЗИВШИСЬ ГОД К ГОДУ - ГРУППА


[MVID](https://www.tinkoff.ru/invest/stocks/MVID?utm_source=security_share) 139.5₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['MVID'],['MVID'],['MVID'],False,MVID,М.Видео,розничная торговля,company_specific
64046,2024-08-26 05:03:21+00:00,"Фокус недели [#ФН](tg://search_hashtag?hashtag=%D0%A4%D0%9D) 

**Сегодня**
Корп
💩 М.Видео: МСФО 1П2024
💰 Алроса: СД о дивидендах за 1П2024
💰 Новабев: СД о дивидендах за 1П2024

Макро
🇺🇸 США: выходной
🇪🇺 Еврозона: PMI (11:00 мск)

**27 августа**
Корп
🛴 Whoosh: МСФО 1П2024
💻 Астра: МСФО 1П2024
📱 МТС Банк: МСФО 1П2024
🥇 Полюс: МСФО 1П2024
💰 Новатэк: СД о дивидендах за 1П2024

Макро
🇺🇸 США: PMI в августе (16:45 мск)

**28 августа**
Корп
🪓 Сегежа: МСФО 1П2024

Макро
🇺🇸 США: число открытых вакансий на рынке труда в июле (17:00 мск)

**29 августа**
Корп
🏠 Самолет: МСФО 1П2024
💰 АФК Система: МСФО 1П2024
✈️ Аэрофлот: МСФО 1П2024
🩺 Мать и дита: МСФО 1П2024
💊 Промомед: МСФО 1П2024
🔌 Русгидро: МСФО 1П2024

Макро
🇺🇸 Изменение числа занятых в несельскохозяйственном секторе от ADP (15:15 мск) 

**30 августа**
Корп
💰 Северсталь: ВОСА по дивидендам

Макро
🇺🇸 США: Non-farm Payrolls (15:30 мск)","['MVID', 'MAGN', 'ALRS', 'MTSS', 'NVTK', 'AFKS']",[],"['MTSS', 'ALRS', 'NVTK', 'MVID', 'AFKS', 'MAGN']",False,MVID,М.Видео,розничная торговля,industry
63712,2024-08-13 09:31:59+00:00,"#MVID
DNS, М.Видео и Ситилинк готовы поддержать предложение ФАС по ограничению цен на ряд моделей техники — представители компаний",['MVID'],['MVID'],['MVID'],False,MVID,М.Видео,розничная торговля,company_specific
63706,2024-08-13 08:06:03+00:00,"**ФАС ПРЕДЛОЖИЛА DNS, ""М.ВИДЕО"" И ""СИТИЛИНК"" ДОБРОВОЛЬНО ОГРАНИЧИТЬ ЦЕНЫ НА БЫТОВУЮ ТЕХНИКУ И ЭЛЕКТРОНИКУ - СЛУЖБА**
Пошла борьба с инфляцией по [Сальвадорскому сценарию](https://t.me/moexwolf/13515)",['MVID'],[],['MVID'],True,MVID,М.Видео,розничная торговля,industry
63295,2024-07-27 07:12:37+00:00,"👍** Главное за неделю: дивиденды и корп события**

**💰 СД ММК рекомендовал 2.494 руб дивидендов за 6мес2024**
Доходность 5.5%

**💰 СД Северстали рекомендовал дивиденды 31.06 руб за 2кв2024**
Доходность 2%.

**💰** 18 сентября —  ВОСА Банка Санкт-Петербург по дивидендам за 6мес2024

💩 СЕО М.Видео стал мажоритарным акционером компании
Его доля увеличилась с 0 до более чем 50% 
Обязательной оферты по выкупу акций М.Видео законом[** не предусмотрено**](https://t.me/cbrstocks/63203)

**🏦****  8 августа — ВОСА Банка Санкт-Петербург об одобрении байбэка**
СД рекомендовал выкупить 20 млн акций 

**⛽️**** Добыча газа в РФ в первом полугодии** выросла** на 8.3% г/г, до 357.3 млрд кубометров **
Наибольший прирост показал Газпром
Производство СПГ в России в июне выросло на 8.7%, до 2.5 млн тонн

**⛽️**** Госпакет ТГК-2 передан в управление структуре Газпром энергохолдинга**","['MVID', 'SIBN', 'GAZP', 'NVTK']",[],"['GAZP', 'NVTK', 'MVID', 'SIBN']",False,MVID,М.Видео,розничная торговля,industry
63232,2024-07-25 15:56:57+00:00,"**👍**** Что было сегодня**

**🚗**** Делимобиль в I полугодии **[**нарастил**](https://t.me/cbrstocks/63191)** автопарк на 36%**
количество проданных минут - на 31%

**🖨**** ММК: **[**финансовые результаты **](https://t.me/cbrstocks/63192)**6ме2024**
Выручка: 417.8 млрд руб (+18.5% г/г) 
Чистая прибыль 50.3 млрд руб (-2.5% г/г)

**💰 СД ММК **[**рекомендовал**](https://t.me/cbrstocks/63193)** 2.494 руб дивидендов за 6мес2024**
Доходность 5.5%

**🧠 Мозговой центр сигналов РЦБ закрыл **[**идею по акциям ММК**](https://t.me/cbrstocks/63194)
Доходность: -3.3%

**⛽️**** Прибыль ""Газпром нефти"" по МСФО в I полугодии выросла на 7.9%, до 328.5 млрд руб**
Консенсус — 327.5 млрд руб.

**💩**** Обязательной оферты по выкупу акций М.Видео законом**[** не предусмотрено**](https://t.me/cbrstocks/63203)
Новый бенефициар является аффилированным лицом, что является исключением в законе

🛢 Цены на нефть Brent упали до $80 за баррель

**🔋**** Арктик СПГ 2 **[**начал**](https://t.me/cbrstocks/63215)** транспортировку 2-й линии завода на место установки**

🇺🇸** США: ВВП** 2**кв2024** **кв/кв**
Факт: 2.8%
Прогноз: 2.0%

**🏦****  8 августа — **[**ВОСА**](https://t.me/cbrstocks/63217)** Банка Санкт-Петербург об одобрении байбэка**
СД рекомендовал выкупить 20 млн акций 

**🏦**** 18 сентября —  **[**ВОСА**](https://t.me/cbrstocks/63218)** Банка Санкт-Петербург по дивидендам за 6мес2024** 

**🖨**** Яндекс: **[**Отчетность**](https://t.me/cbrstocks/63219)** по РСБУ за 1п2024**
Чистая прибыль — 621 млрд руб

**👁**** Аналитика, которая позволит быть **[**на шаг впереди**](https://t.me/cbrstocks/63227)
На рынке акций и крипты","['LKOH', 'MVID', 'SIBN', 'SNGS', 'GAZP', 'TATN', 'NVTK', 'ROSN']",[],"['GAZP', 'LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'MVID', 'SIBN']",False,MVID,М.Видео,розничная торговля,industry
63203,2024-07-25 08:52:36+00:00,"🔥 **Обязательной оферты по выкупу акций М.Видео (MVID) законом не предусмотрено. Новый бенефициар является аффилированным лицом, что является исключением в законе.** #аналитика

24 июля [стало известно](https://www.e-disclosure.ru/portal/event.aspx?EventId=AVJTfc-ChrEiCyAvjiwF77Q-B-B) о том, что CEO MVID Ужахов Билан стал владельцем 53.63% голосов ПАО ""М.видео"". По закону об АО в случае превышения новым акционером 30%, 50% или 75% акций он обязан направить обязательную оферту о выкупе остальным акционерам по цене не ниже, чем наибольшая цена, по которой он приобретал акции и не ниже средневзвешенной за последние 6 мес. (190 руб./акцию). На этом акции М.Видео выросли со 145 до 165 руб./акцию.

Однако, согласно [п.8 ст. 84.2](https://www.consultant.ru/document/cons_doc_LAW_8743/9a37f421b78a49d05ed871c909f77dcc0b49e325/) требование не распространяется на передачу акций аффилированным лицам, коим [является](https://www.e-disclosure.ru/portal/files.aspx?id=11014&type=6) CEO MVID Ужахов. Таким образом, оферта миноритариям не предусмотрена. 

😀 @AK47pfl","['MVID', 'MAGN']",[],"['MVID', 'MAGN']",True,MVID,М.Видео,розничная торговля,industry
