id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type
53583,2025-03-09 11:09:59+00:00,"**Илон Маск:**

""Моя система Starlink - это костяк украинской армии. Вся их передовая линия рухнет, если я ее отключу"".

[kommersant.ru](https://www.kommersant.ru/doc/7563377?from=top_main_3)",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
53443,2025-03-06 10:34:54+00:00,"Используй **систему Технического анализа** от группы headlines. Мы ежедневно отслеживаем около 50 инструментов: акции РФ, FOREX, акции США, индексы, золото, серебро, нефть, природный газ, крипту. 

На графике можно видеть, как хорошо отработала система по акции PLZL. Цифры над графиком означают, что нужно держать длинную позицию.

Больше графиков с рейтингами в [**headlines TA**](https://t.me/headlines_TA_bot), подписка - 990 руб. в мес.",['AFKS'],[],['AFKS'],True,AFKS,"АФК ""Система""",конгломерат,industry
53065,2025-02-27 07:49:54+00:00,"**CFO Nvidia:**

● Высокий рост показателей был обусловлен спросом на нашу платформу ускоренных вычислений, используемую в больших языковых моделях, рекомендательных системах и генеративных приложениях ИИ. 

● В IV кв. 2025 фин. года мы получили $11 млрд выручки от ИИ-чипов Blackwell, что стало самым быстрым ростом продаж за всю историю компании.

[nvidianews.nvidia.com](https://investor.nvidia.com/financial-info/quarterly-results/default.aspx)",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
52893,2025-02-24 16:29:30+00:00,"ЕС ввел санкции против главы «Мечела» Зюзина и основателя АФК «Система» Евтушенкова 

[forbes.ru](https://www.forbes.ru/society/531458-es-vvel-sankcii-protiv-glavy-mecela-zuzina-i-osnovatela-afk-sistema-evtusenkova?utm_source=forbes&utm_campaign=interesting-today)",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
52745,2025-02-21 05:36:19+00:00,"[система тех.анализа headlines](https://t.me/headlines_TA_bot) в последние недели преимущественно выступает за удержание короткой позиции по фьючерсу Si (USDRUB).

__* если цифры расположены внизу, значит нужно держать короткую позицию__

Согласно [SENTIMENT-элементу](https://t.me/headlines_sentiment_bot), около 70-80% частных трейдеров всё это время держали лонг.",['AFKS'],[],['AFKS'],True,AFKS,"АФК ""Система""",конгломерат,industry
52563,2025-02-18 08:02:23+00:00,"Используй **систему Технического анализа** от группы headlines. Мы ежедневно отслеживаем около 50 инструментов: акции РФ, FOREX, акции США, индексы, золото, серебро, нефть, природный газ, крипту. 

На графике можно видеть, что по индексу IMOEX система непрерывно указывала на лонг с момента сохранения ключевой ставки в декабре 2024 (цифры над графиком означают, что нужно держать длинную позицию).

Больше графиков с рейтингами тут: https://t.me/headlines_TA_bot

__Подписка - всего 990 руб. в мес.__",['AFKS'],[],['AFKS'],True,AFKS,"АФК ""Система""",конгломерат,industry
52543,2025-02-18 06:00:12+00:00,"❕ Движения >5% по итогам вчерашнего дня:

   `SGZH    Сегежа      +30.91%`
   `MTLRP   Мечел ап    +14.53%`
   `VTBR    ВТБ ао      +12.50%`
   `VSEH    ВИ.ру        +8.75%`
   `UPRO    Юнипро ао    +8.19%`
   `AFLT    Аэрофлот     +8.08%`
   `SFIN    ЭсЭфАй ао    +7.95%`
   `AFKS    Система ао   +7.94%`
   `MSNG    +МосЭнерго   +7.71%`
   `MTLR    Мечел ао     +7.52%`
   `GAZP    ГАЗПРОМ ао   +7.11%`
   `SVCB    Совкомбанк   +6.80%`
   `TGKA    ТГК-1        +6.73%`
   `NVTK    Новатэк ао   +6.07%`
   `FEES    Россети      +6.06%`
   `NLMK    НЛМК ао      +5.61%`
   `GMKN    ГМКНорНик    +5.10%`
   `MAGN    ММК          +5.09%`
   `FLOT    Совкомфлот   +5.07%`
   `SMLT    Самолет ао   +5.05%`

__* среди российских акций 1 эшелона с учётом вечерней сессии__","['NVTK', 'AFKS', 'VTBR', 'MAGN']",[],"['AFKS', 'MAGN', 'NVTK', 'VTBR']",False,AFKS,"АФК ""Система""",конгломерат,industry
52384,2025-02-14 06:00:11+00:00,"❕ Движения >5% по итогам вчерашнего дня:

   `RENI    Ренессанс   +10.54%`
   `GAZP    ГАЗПРОМ ао   +7.58%`
   `AFKS    Система ао   +7.39%`
   `SFIN    ЭсЭфАй ао    +5.92%`

__* среди российских акций 1 эшелона с учётом вечерней сессии__",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
51903,2025-02-03 14:49:58+00:00,"**Тимофей Мартынов (о pricing power, 2/2):**

● Компании, которые способны в долгосрочной перспективе систематически повышать цены, создают своего рода «защитный ров» вокруг своего бизнеса — стойкое конкурентное преимущество, которое эффективно защищает их от давления и конкуренции.

● На российском рынке это HeadHunter. Эта компания предоставляет уникальные услуги, которые делают её менее уязвимой для конкурентов.

[vkvideo.ru](https://vkvideo.ru/video-53159866_456239917?t=28m14s)",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
51868,2025-02-03 08:01:18+00:00,"Используй **систему Технического анализа** от группы headlines. Мы ежедневно отслеживаем около 50 инструментов: акции РФ, FOREX, акции США, индексы, золото, серебро, нефть, природный газ, крипту. 

На графике можно видеть, как хорошо отработала система по фьючерсу Ri1!. Цифры над графиком означают, что нужно держать длинную позицию.

Больше графиков с рейтингами тут: https://t.me/headlines_TA_bot

__Подписка - всего 990 руб. в мес.__",['AFKS'],[],['AFKS'],True,AFKS,"АФК ""Система""",конгломерат,industry
51558,2025-01-28 08:06:00+00:00,"Используй **систему Технического анализа** от группы headlines. Мы ежедневно отслеживаем около 50 инструментов: акции РФ, FOREX, акции США, индексы, золото, серебро, нефть, природный газ, крипту. 

На графике можно видеть, как хорошо отработала система по фьючерсу Ri1!. Цифры над графиком означают, что нужно держать длинную позицию.

Больше графиков с рейтингами тут: https://t.me/headlines_TA_bot

__Теперь в два раза дешевле - ₽990 в месяц__",['AFKS'],[],['AFKS'],True,AFKS,"АФК ""Система""",конгломерат,industry
51178,2025-01-18 12:05:34+00:00,"**БКС** (рейтинг самых волатильных акций в 2024):

1. АФК Система
2. Мечел
3. ОЗОН
4. ВК
5. Самолёт

[bcs-express.com](https://bcs-express.ru/novosti-i-analitika/aktsii-dlia-aktivnykh-treiderov-na-2025)",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
51141,2025-01-17 10:32:49+00:00,"Используй **систему Технического анализа** от группы headlines. Мы ежедневно отслеживаем около 50 инструментов: акции РФ, FOREX, акции США, индексы, золото, серебро, нефть, природный газ, крипту. 

На графике можно видеть, как хорошо отработала система по Т-Технологиям (T). Цифры над графиком означают, что нужно держать длинную позицию.

Больше графиков с рейтингами тут: https://t.me/headlines_TA_bot

__Подписка - всего 990 руб. в мес.__",['AFKS'],[],['AFKS'],True,AFKS,"АФК ""Система""",конгломерат,industry
50993,2025-01-14 15:46:59+00:00,"Российских разработчиков программного обеспечения могут обязать делать софт совместимым как минимум с двумя российскими операционными системами.

[tass.ru](https://tass.ru/ekonomika/22872129)",['AFKS'],[],['AFKS'],False,AFKS,"АФК ""Система""",конгломерат,industry
