id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,stock_impact,sentiment_category,sentiment_simple,event_earnings,event_dividends,event_mergers_acquisitions,event_regulatory,event_management,event_products,event_macroeconomic,has_event,event_impact,event_direction
60173,2024-04-25 08:18:16+00:00,"#MAGN #Дивиденды
**⚡️**** ММК вскоре раскроет рекомендацию по дивидендам **— председатель СД Рашников Интерфаксу",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN Дивиденды ММК вскоре раскроет рекомендацию по дивидендам председатель СД Рашников Интерфаксу,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,True,False,False,False,False,False,True,2,neutral
60174,2024-04-25 08:27:50+00:00,"#MAGN
**ММК ведет переговоры с ФАС о заключении мирового соглашения по делу металлургов **— Рашников",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN ММК ведет переговоры с ФАС о заключении мирового соглашения по делу металлургов Рашников,0.21428571428571427,0.0,0.8571428571428572,0.14285714285714285,0.10714285714285714,positive,positive,False,False,False,True,False,False,False,True,2,positive
60197,2024-04-25 13:07:25+00:00,"#MAGN
**Ориентир капзатрат ММК на 2025 год несколько ниже 2024 г - Рашников** из-за завершения крупных проектов — Интерфакс

В 2024 году capex ММК запланирован на уровне $1.25 млрд.",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN Ориентир капзатрат ММК на 2025 год несколько ниже 2024 г - Рашников из-за завершения крупных проектов Интерфакс В 2024 году capex ММК запланирован на уровне 1.25 млрд.,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
60241,2024-04-26 09:21:36+00:00,"#MAGN #Дивиденды
**💰 СД ММК 26 апреля обсудит дивиденды за 2023 год**",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN Дивиденды СД ММК 26 апреля обсудит дивиденды за 2023 год,0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,True,False,False,False,False,False,True,2,neutral
60286,2024-04-27 08:11:31+00:00,"#MAGN #Дивиденды
💰 СД ММК рекомендовал дивиденд 2.75 руб на акцию",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN Дивиденды СД ММК рекомендовал дивиденд 2.75 руб на акцию,0.07500000000000001,0.0,0.95,0.05,0.037500000000000006,neutral,positive,False,True,False,False,False,False,False,True,2,positive
60388,2024-05-02 15:28:44+00:00,"#Политика
🇹🇷🇮🇱 Турция приостановила весь экспорт в Израиль и импорт из него  — Bloomberg

В 2022 году Турция экспортировал в Израиль товаров на $7 млрд, импортировала из него на $2.3 млрд

Турция экспортировала в Израиль сталь, продукцию автомобильной промышленности, химикаты, одежду, электронику, цемент, стекло и пр.",['MAGN'],[],['MAGN'],False,MAGN,Магнитогорский металлургический комбинат,металлургия,industry,"Политика Турция приостановила весь экспорт в Израиль и импорт из него Bloomberg В 2022 году Турция экспортировал в Израиль товаров на 7 млрд, импортировала из него на 2.3 млрд Турция экспортировала в Израиль сталь, продукцию автомобильной промышленности, химикаты, одежду, электронику, цемент, стекло и пр.",0.10227272727272727,0.0,0.9318181818181819,0.06818181818181818,0.05113636363636363,neutral,positive,False,False,False,False,False,False,False,False,1,positive
60394,2024-05-03 05:57:15+00:00,"#MAGN #NLMK #CHMF
**Дело ФАС к металлургам близится к завершению** — Коммерсантъ

Все три компании предложили мирное соглашение. Сделка, предусматривающая кратное снижение штрафов для компаний, по мнению юристов, будет выгодна и ФАС, которая получит прозрачные ценовые политики.",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,"MAGN NLMK CHMF Дело ФАС к металлургам близится к завершению Коммерсантъ Все три компании предложили мирное соглашение. Сделка, предусматривающая кратное снижение штрафов для компаний, по мнению юристов, будет выгодна и ФАС, которая получит прозрачные ценовые политики.",-0.12499999999999993,0.19444444444444442,0.6944444444444444,0.11111111111111113,-0.9025,neutral,negative,False,False,True,True,False,False,False,True,3,negative
60405,2024-05-03 10:18:42+00:00,"#MAGN #Идея
**🧠**** Мозговой центр Сигналов РЦБ закрывает **[**идею по ММК**](https://t.me/cbrstocks/59560)

Цена закрытия: 55.675 руб 
Доходность: -3.2%",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN Идея Мозговой центр Сигналов РЦБ закрывает идею по ММК( Цена закрытия: 55.675 руб Доходность: -3.2,-0.328125,0.21875,0.78125,0.0,-0.1640625,negative,negative,False,False,False,True,False,False,False,True,2,negative
60426,2024-05-06 07:24:34+00:00,"#MAGN 
Загорский трубный завод хочет в суде взыскать с ММК 5.45 млрд рублей — Интерфакс",['MAGN'],['MAGN'],[],False,MAGN,Магнитогорский металлургический комбинат,металлургия,company_specific,MAGN Загорский трубный завод хочет в суде взыскать с ММК 5.45 млрд рублей Интерфакс,-0.2678571428571428,0.17857142857142855,0.8214285714285714,0.0,-0.1339285714285714,negative,negative,False,False,False,False,False,False,False,False,1,negative
60547,2024-05-13 06:12:46+00:00,"Трейды в мае, которые вы упустили

1️⃣ **+30% на росте MRKU**. Рост начался после открытия идеи в одном из закрытых каналов, за которым следит Шпион. Далее акции продолжили расти на дивидендах.

**2️⃣ +4% внутри дня в TRNFP** на новостях о дивидендах. Шпион одним из первых сообщил о новостях, примерно за 1-2 минуты до того, как новость подхватили остальные открытые каналаы.

P. S. Транснефть — одна из фаворитов нашего аналитика, который ведет отдельный закрытый канал для подписчиков Шпиона

3️⃣ **+3% внутри дня в RUAL** на проведении СД по дивидендам. На подобные новости акции реагируют очень быстро, поэтому важно получать информацию быстрее остальных. Что и позволяет Шпион.

Праздники закончились и на рынок возвращается реальная торговля. А это значит, что** возможностей для прибыльных трейдов станет еще больше. **

Особенно со [Шпионом РЦБ](https://t.me/stockspy_bot), который покажет аномальные сделки, лимитки, первым опубликует новости и копр события, расскажет, на какие акции влияют лидеры мнений и многое другое.

Полная картина рынка — только для пользователей Шпиона. И всего от 73 руб в день! Присоединяйтесь

[👉 ПОДКЛЮЧИТЬСЯ К ШПИОНУ](https://t.me/stockspy_bot)","['NVTK', 'ROSN', 'SIBN', 'MAGN', 'LKOH', 'SNGS', 'TATN']",[],"['LKOH', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'SIBN', 'MAGN']",True,MAGN,Магнитогорский металлургический комбинат,металлургия,industry,"Трейды в мае, которые вы упустили 1 30 на росте MRKU. Рост начался после открытия идеи в одном из закрытых каналов, за которым следит Шпион. Далее акции продолжили расти на дивидендах. 2 4 внутри дня в TRNFP на новостях о дивидендах. Шпион одним из первых сообщил о новостях, примерно за 1-2 минуты до того, как новость подхватили остальные открытые каналаы. P. S. Транснефть одна из фаворитов нашего аналитика, который ведет отдельный закрытый канал для подписчиков Шпиона 3 3 внутри дня в RUAL на проведении СД по дивидендам. На подобные новости акции реагируют очень быстро, поэтому важно получать информацию быстрее остальных. Что и позволяет Шпион. Праздники закончились и на рынок возвращается реальная торговля. А это значит, что возможностей для прибыльных трейдов станет еще больше. Особенно со Шпионом РЦБ( который покажет аномальные сделки, лимитки, первым опубликует новости и копр события, расскажет, на какие акции влияют лидеры мнений и многое другое. Полная картина рынка только для пользователей Шпиона. И всего от 73 руб в день! Присоединяйтесь ПОДКЛЮЧИТЬСЯ К ШПИОНУ(",0.08230512411090145,0.0,0.945129917259399,0.05487008274060096,0.041152562055450724,neutral,positive,True,True,False,True,False,False,False,True,4,positive
60699,2024-05-15 16:20:13+00:00,"**❗️ Действуйте, пока остальные ждут. **Со Ш**пион**ом РЦБ вы принимаете решения быстрее**.**

[Шпион](https://t.me/stockspy_bot) моментально покажет важную новость, сообщение из раскрытия корпоративной информации, аномально крупные сделки и лимитки, в том числе от инсайдеров, рекомендации и сигналы в каналах, имеющих влияние на движения рынка.

Эта информация позволит вам быстрее большинства участников торгов принять решение и открыть (или закрыть) сделку по лучшим ценам. 

Так было с дивидендами Сургутнефтегаза, решением по допке  в М.Видео и другим акциям. Ежедневно Шпион помогает находить инсайты для успешных сделок.

Не упускайте возможности! Подключайтесь к Шпиону

**👉 **[**ПОДКЛЮЧИТЬСЯ**](https://t.me/stockspy_bot)","['MVID', 'NVTK', 'GAZP', 'MAGN', 'SNGS']",[],"['GAZP', 'SNGS', 'NVTK', 'MVID', 'MAGN']",True,MAGN,Магнитогорский металлургический комбинат,металлургия,industry,"Действуйте, пока остальные ждут. Со Шпионом РЦБ вы принимаете решения быстрее. Шпион( моментально покажет важную новость, сообщение из раскрытия корпоративной информации, аномально крупные сделки и лимитки, в том числе от инсайдеров, рекомендации и сигналы в каналах, имеющих влияние на движения рынка. Эта информация позволит вам быстрее большинства участников торгов принять решение и открыть (или закрыть) сделку по лучшим ценам. Так было с дивидендами Сургутнефтегаза, решением по допке в М.Видео и другим акциям. Ежедневно Шпион помогает находить инсайты для успешных сделок. Не упускайте возможности! Подключайтесь к Шпиону ПОДКЛЮЧИТЬСЯ(",0.11206896551724138,0.0,0.9252873563218391,0.07471264367816093,0.05603448275862069,neutral,positive,False,True,False,True,False,False,False,True,3,positive
60797,2024-05-17 14:32:44+00:00,"👁 **Видеть то, о чем остальные узнают позже — таким преимуществом обладают пользователи**[** Шпиона РЦБ**](https://t.me/stockspy_bot)**
**
Примеры сигналов Шпиона за последние дни:
**• Индикатор шорт-сквиза 13 мая показывал, что GLTR является главным претендентом на разворот**, на что указал аналитик Шпиона. 

17 мая акции стоят уже на 3% дороже.

**• Акции Ростелекома выросли на 9% после заявления CFO по поводу IPO ЦОД.**

Пользователи Шпиона получили сообщение одними из первых и смогли заработать максимальную прибыль на росте.

Кроме того, источниками прибыльных трейдов в последнее время стали: дивиденды SNGSP, слова топ-менеджера TRNFP о дивидендах, покупки лидеров мнений в ROSN, MAGN и др. акциях. 

👉 [Руководство по Шпиону](https://t.me/SpyFAQ/62)

👉 [Подключиться к Шпиону](https://t.me/stockspy_bot)","['MTSS', 'MAGN']",[],"['MTSS', 'MAGN']",True,MAGN,Магнитогорский металлургический комбинат,металлургия,industry,"Видеть то, о чем остальные узнают позже таким преимуществом обладают пользователи Шпиона РЦБ( Примеры сигналов Шпиона за последние дни: Индикатор шорт-сквиза 13 мая показывал, что GLTR является главным претендентом на разворот, на что указал аналитик Шпиона. 17 мая акции стоят уже на 3 дороже. Акции Ростелекома выросли на 9 после заявления CFO по поводу IPO ЦОД. Пользователи Шпиона получили сообщение одними из первых и смогли заработать максимальную прибыль на росте. Кроме того, источниками прибыльных трейдов в последнее время стали: дивиденды SNGSP, слова топ-менеджера TRNFP о дивидендах, покупки лидеров мнений в ROSN, MAGN и др. акциях. Руководство по Шпиону( Подключиться к Шпиону(",0.13322223311440057,0.0,0.911185177923733,0.08881482207626704,0.06661111655720028,neutral,positive,True,True,False,True,True,False,False,True,4,positive
60849,2024-05-21 05:14:53+00:00,"#ETH #ETF
**2️⃣****Аналитики Bloomberg повысили прогноз по одобрению Ethereum-ETF до 75% с 25%.**

""Сегодня днем я услышал разговоры о том, что SEC может развернуться на 180 градусов (все более политизированном вопросе), так что теперь все суетятся (как и мы, все остальные предполагали, что им будет отказано)""",['MAGN'],[],['MAGN'],False,MAGN,Магнитогорский металлургический комбинат,металлургия,industry,"ETH ETF 2Аналитики Bloomberg повысили прогноз по одобрению Ethereum-ETF до 75 с 25. ""Сегодня днем я услышал разговоры о том, что SEC может развернуться на 180 градусов (все более политизированном вопросе), так что теперь все суетятся (как и мы, все остальные предполагали, что им будет отказано)""",0.0,0.0,1.0,0.0,0.0,neutral,neutral,False,False,False,False,False,False,False,False,1,neutral
60925,2024-05-22 15:10:22+00:00,"**❗️ Шпион стал основным источником информации для принятия торговых решений, пишут нам пользователи 
**
**Рассказываем, как это сделать и вам. **Ниже: инструкция по работе с идеями из закрытых каналов. А полное руководство найдете по ссылке: https://t.me/SpyFAQ/62

Идеи в закрытых каналах нужны, чтобы узнать, чем торгуют лидеры мнений и их подписчики. **Это позволит:**

• прогнозировать рост объемов в конкретной бумаге
• оценить интерес к акции
• использовать приток объемов чтобы закрыть свою позицию по более выгодной цене
• войти в сделку раньше остальных и заработать трейдах опоздавших.

**Как использовать сигналы**
1. **Войти в сделку сразу после сообщения**. Чем выше влияние, тем быстрее приходят объемы, поэтому реагировать нужно быстро. 

**2. Дождаться отката после первого импульса, после чего войти.** Обычно после выхода идеи в канале с высоким влиянием цена сразу показывает импульс, после чего корректируется.

[👉 Подключить отслеживание идей](https://t.me/stockspy_bot)",['MAGN'],[],['MAGN'],True,MAGN,Магнитогорский металлургический комбинат,металлургия,industry,"Шпион стал основным источником информации для принятия торговых решений, пишут нам пользователи Рассказываем, как это сделать и вам. Ниже: инструкция по работе с идеями из закрытых каналов. А полное руководство найдете по ссылке: Идеи в закрытых каналах нужны, чтобы узнать, чем торгуют лидеры мнений и их подписчики. Это позволит: прогнозировать рост объемов в конкретной бумаге оценить интерес к акции использовать приток объемов чтобы закрыть свою позицию по более выгодной цене войти в сделку раньше остальных и заработать трейдах опоздавших. Как использовать сигналы 1. Войти в сделку сразу после сообщения. Чем выше влияние, тем быстрее приходят объемы, поэтому реагировать нужно быстро. 2. Дождаться отката после первого импульса, после чего войти. Обычно после выхода идеи в канале с высоким влиянием цена сразу показывает импульс, после чего корректируется. Подключить отслеживание идей(",0.08691406250000001,0.0,0.9420572916666666,0.05794270833333334,0.04345703125000001,neutral,positive,False,False,False,False,True,False,False,True,1,positive
