id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_category
67484,2025-01-13,"#Газ 
**🇪🇺**** Верфи ЕС ремонтируют российские танкеры ледового класса и предоставляют им услуги сухих доков,** что позволяет Москве продолжать транспортировку газа по Арктике, несмотря на западные санкции в отношении энергетического сектора — FT

Согласно спутниковым снимкам и данным о заходах в порты, на двух верфях обслуживались 14 из 15 специализированных танкеров Arc7, которые перевозят СПГ с «Ямал СПГ». Некоторые суда заходили в порты несколько раз.

Восемь танкеров заходили в Damen (Франция), а Fayard (Дания) обслуживал девять судов с момента начала СВО. 

**Компания Damen подтвердила, что отремонтировала «несколько судов, участвовавших в перевозке российского СПГ»**, но добавила, что это «строго соответствовало европейскому законодательству о санкциях».",['NVTK'],[],['NVTK'],False,NVTK,Новатэк,газ,industry,"Газ Верфи ЕС ремонтируют российские танкеры ледового класса и предоставляют им услуги сухих доков, что позволяет Москве продолжать транспортировку газа по Арктике, несмотря на западные санкции в отношении энергетического сектора FT Согласно спутниковым снимкам и данным о заходах в порты, на двух верфях обслуживались 14 из 15 специализированных танкеров Arc7, которые перевозят СПГ с Ямал СПГ. Некоторые суда заходили в порты несколько раз. Восемь танкеров заходили в Damen (Франция), а Fayard (Дания) обслуживал девять судов с момента начала СВО. Компания Damen подтвердила, что отремонтировала несколько судов, участвовавших в перевозке российского СПГ, но добавила, что это строго соответствовало европейскому законодательству о санкциях.",0.0,0.0,1.0,0.0,neutral
50959,2025-01-14,"Судостроительные верфи ЕС ремонтируют российские танкеры и предоставляют им сухие доки, помогая России транспортировать СПГ* через Арктику.
[
ft.com](https://www.ft.com/content/1604de31-5c3e-4d91-9237-7ef63dc887cc)
__* сжиженный природный газ__",['NVTK'],[],['NVTK'],False,NVTK,Новатэк,газ,industry,"Судостроительные верфи ЕС ремонтируют российские танкеры и предоставляют им сухие доки, помогая России транспортировать СПГ через Арктику. ft.com( сжиженный природный газ",0.0,0.0,1.0,0.0,neutral
67533,2025-01-15,"Мрачную в целом картину нарисовал Алексей Громов (https://t.me/IEFnotes/1025):

Про СПГ:

1. Важнейшей проблемой для отрасли стали ограничения, вводимые против российских производителей СПГ. Фактический запрет на продажу нашим компаниям судов-газовозов подорвал потенциал развития отечественной СПГ-индустрии. Это самый серьезный вызов, и для преодоления его потребуется гораздо больше времени, чем предполагалось.

У нас нет возможностей для вывоза произведенного газа, имеющегося флота не хватает, и справиться быстро с этой проблемой, увы, не получится. Создание своего флота газовозов требует не меньших усилий, чем разработка и внедрение собственных технологий по сжижению природного газа.

Для развития арктических проектов «Ямал СПГ» и «Арктик СПГ-2» нужны не просто СПГ-танкеры, а газовозы ледового класса – такие суда в мире наперечет. Задача номер один для отрасли – заполучить такие суда. По возможности взять то, что имеется на мировом рынке, и ускорить строительство собственных газовозов, которые заложены на судоверфи «Звезда». Я знаю, что их выпуск сдвигается, но компания НОВАТЭК прикладывает все усилия, чтобы ускорить постройку.

2. Сегодня основной объем производимого у нас СПГ реализуется на европейском рынке. И есть серьезные опасения, что в 2025 году Евросоюз по политическим причинам введет эмбарго на поставки нашего СПГ. Это будет еще один сильный и очень болезненный удар, потому что поставки в Азию – это совершенно другая логистика, другая маржинальность…

**Я более чем уверен, что такое эмбарго будет введено. В наступившем году или позже – пока вопрос. Если его решат ввести в 2025-м, то, скорее всего, это случится по завершении текущего осенне-зимнего отопительного сезона.**

Про трубопроводный газ:

3. Мы должны понимать, что история российских поставок трубопроводного газа в Европу заканчивается. Остается считаное число стран, которые будут получать наш газ тем или иным способом, в первую очередь через «Турецкий поток», – Сербия, Венгрия, отчасти Словакия. Австрия из этого уравнения уже исключена. Поэтому рассматривать прекращение украинского транзита в качестве серьезного вызова на 2025 год я бы не стал: рынок к этому адаптировался.

Про вложения нефтегазовых компаний в развитие:

4. Пока мы видим, что инвестиционные программы нефтегазовых компаний сокращаются более чем на 20%. Некоторые игроки заявляют о 25%. Это серьезные сокращения, которые в первую очередь коснутся долгосрочных проектов: сейчас замораживаются вложения в геологоразведку, в строительство новых объектов добычи и переработки.

**Классический пример – инвестиционная программа НОВАТЭК. На Дальневосточном экономическом форуме представители компании объявили, что по совокупности причин не планируют создание новых СПГ-заводов на территории Российской Федерации и сосредоточатся на поддержании успешной и эффективной операционной деятельности в текущих масштабах.**

Что делать?

5. В газовой сфере Россия продолжит политику диверсификации экспорта трубопроводного газа. По просьбе Пекина мы на год раньше срока выходим на проектные объемы поставок в Китай. По итогам 2024-го было прокачано 30 млрд кубометров газа, а начиная с этого ожидается 38 млрд. Будем увеличивать поставки в страны Центральной Азии. Предполагаю, что еще одна стратегическая задача – ускорение строительства флота для вывоза российского СПГ и тестирование новых логистических схем для доставок в Азию. **Дело в том, что уже введен запрет на реэкспорт нашего СПГ через европейские порты, эти пути закрыты, поэтому надо найти какую-то альтернативу для длинных маршрутов. За ближайший год мы должны полностью подготовиться к уходу с европейского рынка.**",['NVTK'],[],['NVTK'],True,NVTK,Новатэк,газ,industry,"Мрачную в целом картину нарисовал Алексей Громов ( Про СПГ: 1. Важнейшей проблемой для отрасли стали ограничения, вводимые против российских производителей СПГ. Фактический запрет на продажу нашим компаниям судов-газовозов подорвал потенциал развития отечественной СПГ-индустрии. Это самый серьезный вызов, и для преодоления его потребуется гораздо больше времени, чем предполагалось. У нас нет возможностей для вывоза произведенного газа, имеющегося флота не хватает, и справиться быстро с этой проблемой, увы, не получится. Создание своего флота газовозов требует не меньших усилий, чем разработка и внедрение собственных технологий по сжижению природного газа. Для развития арктических проектов Ямал СПГ и Арктик СПГ-2 нужны не просто СПГ-танкеры, а газовозы ледового класса такие суда в мире наперечет. Задача номер один для отрасли заполучить такие суда. По возможности взять то, что имеется на мировом рынке, и ускорить строительство собственных газовозов, которые заложены на судоверфи Звезда. Я знаю, что их выпуск сдвигается, но компания НОВАТЭК прикладывает все усилия, чтобы ускорить постройку. 2. Сегодня основной объем производимого у нас СПГ реализуется на европейском рынке. И есть серьезные опасения, что в 2025 году Евросоюз по политическим причинам введет эмбарго на поставки нашего СПГ. Это будет еще один сильный и очень болезненный удар, потому что поставки в Азию это совершенно другая логистика, другая маржинальность Я более чем уверен, что такое эмбарго будет введено. В наступившем году или позже пока вопрос. Если его решат ввести в 2025-м, то, скорее всего, это случится по завершении текущего осенне-зимнего отопительного сезона. Про трубопроводный газ: 3. Мы должны понимать, что история российских поставок трубопроводного газа в Европу заканчивается. Остается считаное число стран, которые будут получать наш газ тем или иным способом, в первую очередь через Турецкий поток, Сербия, Венгрия, отчасти Словакия. Австрия из этого уравнения уже исключена. Поэтому рассматривать прекращение украинского транзита в качестве серьезного вызова на 2025 год я бы не стал: рынок к этому адаптировался. Про вложения нефтегазовых компаний в развитие: 4. Пока мы видим, что инвестиционные программы нефтегазовых компаний сокращаются более чем на 20. Некоторые игроки заявляют о 25. Это серьезные сокращения, которые в первую очередь коснутся долгосрочных проектов: сейчас замораживаются вложения в геологоразведку, в строительство новых объектов добычи и переработки. Классический пример инвестиционная программа НОВАТЭК. На Дальневосточном экономическом форуме представители компании объявили, что по совокупности причин не планируют создание новых СПГ-заводов на территории Российской Федерации и сосредоточатся на поддержании успешной и эффективной операционной деятельности в текущих масштабах. Что делать? 5. В газовой сфере Россия продолжит политику диверсификации экспорта трубопроводного газа. По просьбе Пекина мы на год раньше срока выходим на проектные объемы поставок в Китай. По итогам 2024-го было прокачано 30 млрд кубометров газа, а начиная с этого ожидается 38 млрд. Будем увеличивать поставки в страны Центральной Азии. Предполагаю, что еще одна стратегическая задача ускорение строительства флота для вывоза российского СПГ и тестирование новых логистических схем для доставок в Азию. Дело в том, что уже введен запрет на реэкспорт нашего СПГ через европейские порты, эти пути закрыты, поэтому надо найти какую-то альтернативу для длинных маршрутов. За ближайший год мы должны полностью подготовиться к уходу с европейского рынка.",0.0,0.0,1.0,0.0,neutral
67524,2025-01-15,"**Переток капитала на российском рынке: от санкционных рисков к уникальным возможностям**. #аналитика 

В условиях текущих санкций и глобальных трендов инвесторы могут переоценить свои позиции. Компании, на которые санкции оказывают прямое воздействие, такие как НОВАТЭК ([NVTK](https://neo.putinomics.ru/dashboard/NVTK/MOEX)), теряют привлекательность. Западные ограничения уже затронули ключевые активы компании: Арктик СПГ-2, Криогаз-Высоцк и флот газовозов. Кроме того, экспорт СПГ сталкивается с ограничениями инфраструктуры и логистики. При текущей цене акций 997 рублей их фундаментальная стоимость оценивается **в 915 рублей, что предполагает снижение на 8%.**

На фоне этого капитал может перейти в акции компаний с меньшими санкционными рисками и уникальными конкурентными преимуществами. Примером является Норникель **(**[GMKN](https://neo.putinomics.ru/dashboard/GMKN/MOEX)) — мировой лидер в производстве никеля и палладия, востребованных в зеленой энергетике и высоких технологиях. **При текущей цене акций 124 рубля их потенциал роста оценивается в 37% — до 165 рублей.** Восстановление цен на промышленные металлы и низкие мультипликаторы делают Норникель интересным для инвесторов, ищущих стабильность и перспективы роста.

Российский рынок движется к концентрации капиталов в компаниях с уникальными активами и меньшей зависимостью от геополитических факторов.

😀 @AK47pfl","['NVTK', 'GMKN']",[],"['GMKN', 'NVTK']",False,NVTK,Новатэк,газ,industry,"Переток капитала на российском рынке: от санкционных рисков к уникальным возможностям. аналитика В условиях текущих санкций и глобальных трендов инвесторы могут переоценить свои позиции. Компании, на которые санкции оказывают прямое воздействие, такие как НОВАТЭК (NVTK( теряют привлекательность. Западные ограничения уже затронули ключевые активы компании: Арктик СПГ-2, Криогаз-Высоцк и флот газовозов. Кроме того, экспорт СПГ сталкивается с ограничениями инфраструктуры и логистики. При текущей цене акций 997 рублей их фундаментальная стоимость оценивается в 915 рублей, что предполагает снижение на 8. На фоне этого капитал может перейти в акции компаний с меньшими санкционными рисками и уникальными конкурентными преимуществами. Примером является Норникель (GMKN( мировой лидер в производстве никеля и палладия, востребованных в зеленой энергетике и высоких технологиях. При текущей цене акций 124 рубля их потенциал роста оценивается в 37 до 165 рублей. Восстановление цен на промышленные металлы и низкие мультипликаторы делают Норникель интересным для инвесторов, ищущих стабильность и перспективы роста. Российский рынок движется к концентрации капиталов в компаниях с уникальными активами и меньшей зависимостью от геополитических факторов. AK47pfl",-0.012195121951219513,0.006097560975609756,0.9939024390243902,0.0,neutral
67521,2025-01-15,"#Газ
**🇺🇸**** В США еще один терминал по экспорту сжиженного газа отправил первую партию СПГ **— [EIA](https://www.eia.gov/todayinenergy/detail.php?id=64224&utm_source=Twitter&utm_medium=EIAsocial&utm_id=FirstUpdate#)

26 декабря 2024 года Plaquemines LNG — восьмой экспортный терминал сжиженного природного газа (СПГ) в США — отгрузил свой первый груз после начала производства СПГ в середине декабря.",['NVTK'],[],['NVTK'],True,NVTK,Новатэк,газ,industry,Газ В США еще один терминал по экспорту сжиженного газа отправил первую партию СПГ EIA( 26 декабря 2024 года Plaquemines LNG восьмой экспортный терминал сжиженного природного газа (СПГ) в США отгрузил свой первый груз после начала производства СПГ в середине декабря.,0.0,0.0,1.0,0.0,neutral
67520,2025-01-15,"#Санкции
**ЕС рассматривает возможность постепенного запрета российского СПГ и алюминия** — [Bloomberg](https://www.bloomberg.com/news/articles/2025-01-14/eu-considers-gradual-ban-on-russian-lng-and-aluminum?srnd=homepage-europe)

Меры станут частью 16-го пакета санкций блока.  Как ожидается, новый пакет санкций включит:

**• Запрет на поставку СПГ из России.** Мера может быть реализована в виде санкций или дорожной карты, которую ЕС должен представить в феврале. #NVTK
**• Ограничения на поставки алюминия.** Меры будут приниматься постепенно, а временные рамки и масштабы ограничений еще не определены #RUAL
**• Ограничения для предполагаемого теневого флота РФ**. Под санкции попадут десятки судов, перевозящих нефть. #FLOT

Санкции против СПГ могут привести к расторжению контрактов с российскими поставщиками. 

По словам европейских чиновников, запрет на СПГ из РФ осуществить проще, чем запрет на трубопроводный газ. Группа стран, включая Венгрию и Словакию все еще зависят от Газпрома и блокируют расширение санкций.

Основные покупатели российского СПГ в Европе — Испания, Бельгия и Франция — вряд ли будут выступать против санкций в отношении РФ.","['RUAL', 'NVTK']","['NVTK', 'RUAL']",[],False,NVTK,Новатэк,газ,company_specific,"Санкции ЕС рассматривает возможность постепенного запрета российского СПГ и алюминия Bloomberg( Меры станут частью 16-го пакета санкций блока. Как ожидается, новый пакет санкций включит: Запрет на поставку СПГ из России. Мера может быть реализована в виде санкций или дорожной карты, которую ЕС должен представить в феврале. NVTK Ограничения на поставки алюминия. Меры будут приниматься постепенно, а временные рамки и масштабы ограничений еще не определены RUAL Ограничения для предполагаемого теневого флота РФ. Под санкции попадут десятки судов, перевозящих нефть. FLOT Санкции против СПГ могут привести к расторжению контрактов с российскими поставщиками. По словам европейских чиновников, запрет на СПГ из РФ осуществить проще, чем запрет на трубопроводный газ. Группа стран, включая Венгрию и Словакию все еще зависят от Газпрома и блокируют расширение санкций. Основные покупатели российского СПГ в Европе Испания, Бельгия и Франция вряд ли будут выступать против санкций в отношении РФ.",0.0,0.0,1.0,0.0,neutral
51000,2025-01-15,"ЕС в рамках нового, 16-го, пакета санкций против России рассматривает возможность постепенного отказа от российского СПГ и запрета на импорт алюминия

[rbc.ru](https://www.rbc.ru/politics/15/01/2025/6786ec159a79475990d78333?from=from_main_1)
* __ЕС рассчитывает ввести новый пакет санкций против России 24 февраля__",['NVTK'],[],['NVTK'],False,NVTK,Новатэк,газ,industry,"ЕС в рамках нового, 16-го, пакета санкций против России рассматривает возможность постепенного отказа от российского СПГ и запрета на импорт алюминия rbc.ru( ЕС рассчитывает ввести новый пакет санкций против России 24 февраля",0.0,0.0,1.0,0.0,neutral
51023,2025-01-15,"ЕС включит в [новый](https://t.me/headlines_for_traders/51000) пакет санкций не только российский алюминий и СПГ, но и российские банки, которые могут отключить от SWIFT

[finam.ru](https://www.finam.ru/publications/item/es-obsuzhdaet-novye-sanktsii-dlya-rossiyskikh-bankov-20250115-0938/)","['NVTK', 'RUAL']",[],"['NVTK', 'RUAL']",False,NVTK,Новатэк,газ,industry,"ЕС включит в новый( пакет санкций не только российский алюминий и СПГ, но и российские банки, которые могут отключить от SWIFT finam.ru(",0.0,0.0,1.0,0.0,neutral
67550,2025-01-16,"#Газ
**Трамп отменит требование о продлении разрешений на экспорт СПГ **— Reuters

Не наш слон",['NVTK'],[],['NVTK'],False,NVTK,Новатэк,газ,industry,Газ Трамп отменит требование о продлении разрешений на экспорт СПГ Reuters Не наш слон,0.0,0.0,1.0,0.0,neutral
67555,2025-01-16,"#NVTK #Отчетность
**🖨 Новатэк: предварительные производственные результаты 2024**

Объем реализации газа: 77.76 млрд кубов (-1.1% г/г)
Добыча газа: 84.08 млрд кубов (+2.1% г/г)

[Подробнее](https://www.novatek.ru/ru/press/releases/index.php?id_4=6921)",['NVTK'],['NVTK'],[],False,NVTK,Новатэк,газ,company_specific,NVTK Отчетность Новатэк: предварительные производственные результаты 2024 Объем реализации газа: 77.76 млрд кубов (-1.1 гг) Добыча газа: 84.08 млрд кубов (2.1 гг) Подробнее(,0.0,0.0,1.0,0.0,neutral
67561,2025-01-16,"#NVTK
**Десять стран-членов ЕС призывают ввести запрет на российский сжиженный природный газ, усиливая давление на «Ямал СПГ»**

В блок входят скандинавские страны — Дания, Финляндия и Швеция, страны Балтии — Латвия, Литва и Эстония, страны Восточной Европы — Польша, Чехия и Румыния, а также Ирландия.

«В качестве конечной цели необходимо как можно скорее запретить импорт российского газа и СПГ», — говорится в документе.",['NVTK'],['NVTK'],[],False,NVTK,Новатэк,газ,company_specific,"NVTK Десять стран-членов ЕС призывают ввести запрет на российский сжиженный природный газ, усиливая давление на Ямал СПГ В блок входят скандинавские страны Дания, Финляндия и Швеция, страны Балтии Латвия, Литва и Эстония, страны Восточной Европы Польша, Чехия и Румыния, а также Ирландия. В качестве конечной цели необходимо как можно скорее запретить импорт российского газа и СПГ, говорится в документе.",0.0,0.0,1.0,0.0,neutral
51104,2025-01-16,"На графике представлена динамика некоторых российских акций в 2024 г.

За год значительную положительную динамику показали акции «Полюса» (+31%), «Озона» (+17.7%) и «Лукойла» (+7.4%).

Большинство акций значительно снизились по сравнению с началом года. Сильнее всего упали бумаги девелопера «Самолёт» (-73%), «ВК» (-43.9%) и «Новатэка» (-31.8%).[

headlines Q](https://t.me/headlines_quants), [headlines_for_traders](https://t.me/headlines_for_traders)","['NVTK', 'LKOH']",[],"['LKOH', 'NVTK']",True,NVTK,Новатэк,газ,industry,"На графике представлена динамика некоторых российских акций в 2024 г. За год значительную положительную динамику показали акции Полюса (31), Озона (17.7) и Лукойла (7.4). Большинство акций значительно снизились по сравнению с началом года. Сильнее всего упали бумаги девелопера Самолёт (-73), ВК (-43.9) и Новатэка (-31.8). headlines Q( headlines_for_traders(",0.0,0.0,1.0,0.0,neutral
67600,2025-01-20,"#NVTK
""НОВАТЭК"" СОКРАТИЛ ОКОНЧАНИЕ СТРОИТЕЛЬСТВА ТЕРМИНАЛА ""МУРМАНСКИЙ СПГ"" НА ТРИ ГОДА - ДО 2030Г - МАТЕРИАЛЫ


[NVTK](https://www.tinkoff.ru/invest/stocks/NVTK?utm_source=security_share) 1000.6₽

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['NVTK'],['NVTK'],[],False,NVTK,Новатэк,газ,company_specific,"NVTK ""НОВАТЭК"" СОКРАТИЛ ОКОНЧАНИЕ СТРОИТЕЛЬСТВА ТЕРМИНАЛА ""МУРМАНСКИЙ СПГ"" НА ТРИ ГОДА - ДО 2030Г - МАТЕРИАЛЫ NVTK( 1000.6 Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,neutral
51215,2025-01-20,"Россия в 2024 году увеличила поставки СПГ в Китай на 3.3%

[tass.ru](https://tass.ru/ekonomika/22919805)",['NVTK'],[],['NVTK'],False,NVTK,Новатэк,газ,industry,Россия в 2024 году увеличила поставки СПГ в Китай на 3.3 tass.ru(,0.0,0.0,1.0,0.0,neutral
67660,2025-01-21,"#Газ
Португалия намерена экспортировать больше СПГ из США и Нигерии и полностью отказаться от российского газа — Reuters

В 2024 году на российский СПГ пришлось 4.4% всех поставок газа в Португалию. 51% — из Нигерии, еще 40% — из США",['NVTK'],[],['NVTK'],False,NVTK,Новатэк,газ,industry,"Газ Португалия намерена экспортировать больше СПГ из США и Нигерии и полностью отказаться от российского газа Reuters В 2024 году на российский СПГ пришлось 4.4 всех поставок газа в Португалию. 51 из Нигерии, еще 40 из США",0.0,0.0,1.0,0.0,neutral
