id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text,sentiment_compound,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_category
52269,2025-02-12,"Трамп согласился рассмотреть освобождение Австралии от американских тарифов на сталь и алюминий. 

[bloomberg.com](https://www.bloomberg.com/news/articles/2025-02-11/australia-is-killing-us-aluminum-market-trump-adviser-says)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Трамп согласился рассмотреть освобождение Австралии от американских тарифов на сталь и алюминий. bloomberg.com(,0.0,0.0,1.0,0.0,neutral
68202,2025-02-13,"#Политика
**Если Трамп и Путин заключат сделку по Украине, то наибольшему негативному влиянию будут подвержены сырьевые рынки**  — обозреватель Bloomberg

— Европейский газ, нефть, уголь, уран
— Зерно, удобрения
— Палладий, алюминий, никель","['PHOR', 'RUAL']",[],"['PHOR', 'RUAL']",True,RUAL,Русал,металлургия,industry,"Политика Если Трамп и Путин заключат сделку по Украине, то наибольшему негативному влиянию будут подвержены сырьевые рынки обозреватель Bloomberg Европейский газ, нефть, уголь, уран Зерно, удобрения Палладий, алюминий, никель",0.0,0.0,1.0,0.0,neutral
68366,2025-02-19,"#FLOT #RUAL
[**Cанкции**](https://t.me/cbrstocks/68365)** включают запрет на импорт алюминия из России и листинг 73 новых судов теневого флота**",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,FLOT RUAL Cанкции( включают запрет на импорт алюминия из России и листинг 73 новых судов теневого флота,0.0,0.0,1.0,0.0,neutral
68401,2025-02-20,"#Электрокары #HYPR
**Как будет развиваться рынок электро- и гибридных автомобилей** — [Коммерсантъ](https://www.kommersant.ru/doc/7516286)

Рынок электромобилей в России растет с низкой базы — в 2024 году было продано 17.8 тыс. таких автомобилей. Продажи гибридов также увеличились — до 62.9 тыс. штук. 

По данным Автостата, продажи электромобилей в 2023 году выросли в 4.7 раза, в 2024-м — на 26.4%, до 17.8 тыс.

По итогам прошлого года реализация гибридных автомобилей увеличилась в 2.9 раза, до 62.85 тыс. штук.

**Россия поддерживает тренд на декарбонизацию автотранспорта через целый набор льгот и преференций**, в частности развитие сети зарядных станций и соответствующих сервисов. 

**За шесть лет планируется увеличить количество зарядных станций в 10 раз.**

Необходимы государственные инвестиции в электрозарядную инфраструктуру, отмечает руководитель проектов «Русала» по развитию потребления алюминия в машиностроении

Стратегия развития автопрома предполагает выход к 2035 году на годовое производство в России 500 тыс. электрокаров и электробусов.",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Электрокары HYPR Как будет развиваться рынок электро- и гибридных автомобилей Коммерсантъ( Рынок электромобилей в России растет с низкой базы в 2024 году было продано 17.8 тыс. таких автомобилей. Продажи гибридов также увеличились до 62.9 тыс. штук. По данным Автостата, продажи электромобилей в 2023 году выросли в 4.7 раза, в 2024-м на 26.4, до 17.8 тыс. По итогам прошлого года реализация гибридных автомобилей увеличилась в 2.9 раза, до 62.85 тыс. штук. Россия поддерживает тренд на декарбонизацию автотранспорта через целый набор льгот и преференций, в частности развитие сети зарядных станций и соответствующих сервисов. За шесть лет планируется увеличить количество зарядных станций в 10 раз. Необходимы государственные инвестиции в электрозарядную инфраструктуру, отмечает руководитель проектов Русала по развитию потребления алюминия в машиностроении Стратегия развития автопрома предполагает выход к 2035 году на годовое производство в России 500 тыс. электрокаров и электробусов.",0.0,0.0,1.0,0.0,neutral
68454,2025-02-21,"**Русал в Гонконге на 23% дороже, чем в Москве. Нерезы очень хотят купить российские активы под мир. Но доступного им предложения очень мало. Ну или просто short squeeze...** #шок_новости 

На графике: Русал в Гонконге (486) — синий, Русал в Москве (RUAL) — оранжевый.

😀 @AK47pfl",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry,"Русал в Гонконге на 23 дороже, чем в Москве. Нерезы очень хотят купить российские активы под мир. Но доступного им предложения очень мало. Ну или просто short squeeze... шок_новости На графике: Русал в Гонконге (486) синий, Русал в Москве (RUAL) оранжевый. AK47pfl",0.0,0.0,1.0,0.0,neutral
52813,2025-02-22,"Цена акций Русала на Гонконгской бирже выросла почти на 44% с начала года торгуется на уровнях апреля 2022.

В то же время цена акций компании на Мосбирже выросла всего на 6%.

[headlines_for_traders](https://t.me/headlines_for_traders)
#в_сравнении",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry,Цена акций Русала на Гонконгской бирже выросла почти на 44 с начала года торгуется на уровнях апреля 2022. В то же время цена акций компании на Мосбирже выросла всего на 6. headlines_for_traders( в_сравнении,0.0,0.0,1.0,0.0,neutral
68485,2025-02-24,"#Политика #RUAL
Могли бы продать Америке 2 млн т алюминия, если бы США открыли нам рынок — Путин",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,"Политика RUAL Могли бы продать Америке 2 млн т алюминия, если бы США открыли нам рынок Путин",0.0,0.0,1.0,0.0,neutral
68496,2025-02-25,"**EN+ **[**(ENPG)**](https://neo.putinomics.ru/dashboard/ENPG/MOEX)*** — в тройке с Русалом **[**(RUAL)**](https://neo.putinomics.ru/dashboard/RUAL/MOEX)** и Норникелем **[**(GMKN)**](https://neo.putinomics.ru/dashboard/GMKN/MOEX)** может стать лидером роста среди всех. **#аналитика 

Рынок до сих пор «не заметил» существенный дисконт к своим дочкам, который составляет 50%.

__* EN+ __[__(ENPG)__](https://neo.putinomics.ru/dashboard/ENPG/MOEX)__ — владелец 57% Русала, гидроэлектростанций в Сибири и 26.4% Норникеля (через Русал).__

😀 @AK47pfl",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry,"EN ( и Норникелем (GMKN)( может стать лидером роста среди всех. аналитика Рынок до сих пор не заметил существенный дисконт к своим дочкам, который составляет 50. EN . AK47pfl",0.0,0.0,1.0,0.0,neutral
52941,2025-02-25,"Эн+ **(ENPG)** вчера: **+11%**
    
Эн+ — холдинговая надстройка для РУСАЛа. Вероятно, переоценка стоимости материнской компании и самой «дочки» вызвана санкциями ЕС против алюминия из России — на фоне перспектив снижения предложения металла на европейский рынок может возрасти его дефицит и биржевые цены вырастут.

Более того, Россия готова экспортировать алюминий в США.

[bcs-express.ru](https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-na-rynke-sindrom-fomo)",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry,"Эн (ENPG) вчера: 11 Эн холдинговая надстройка для РУСАЛа. Вероятно, переоценка стоимости материнской компании и самой дочки вызвана санкциями ЕС против алюминия из России на фоне перспектив снижения предложения металла на европейский рынок может возрасти его дефицит и биржевые цены вырастут. Более того, Россия готова экспортировать алюминий в США. bcs-express.ru(",0.0,0.0,1.0,0.0,neutral
52918,2025-02-25,"❕ Движения >5% по итогам вчерашнего дня:

   `ENPG    ЭН+ГРУП ао  +11.04%`
   `GMKN    ГМКНорНик    +7.11%`
   `RUAL    РУСАЛ ао     +6.45%`
   `RAGR    Русагро      +6.38%`
   `HYDR    РусГидро     +6.05%`

__* среди российских акций 1 эшелона с учётом вечерней сессии__",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Движения 5 по итогам вчерашнего дня: ENPG ЭНГРУП ао 11.04 GMKN ГМКНорНик 7.11 RUAL РУСАЛ ао 6.45 RAGR Русагро 6.38 HYDR РусГидро 6.05 среди российских акций 1 эшелона с учётом вечерней сессии,0.0,0.0,1.0,0.0,neutral
52913,2025-02-25,"**Акции «Русала» (RUAL) и En+ Group росли в ходе вечерней сессии на Мосбирже более чем на 6% и 10%.**

Президент Владимир Путин вечером 24 февраля [заявил](https://t.me/headlines_for_traders/52912), что Россия готова поставлять на рынок США 2 млн тонн алюминия в год.

[kommersant.ru](https://www.kommersant.ru/doc/7533735)
* __«Русал» — единственный производитель первичного алюминия в России. En+ — крупнейший акционер «Русала».__",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Акции Русала (RUAL) и En Group росли в ходе вечерней сессии на Мосбирже более чем на 6 и 10. Президент Владимир Путин вечером 24 февраля заявил( что Россия готова поставлять на рынок США 2 млн тонн алюминия в год. kommersant.ru( Русал единственный производитель первичного алюминия в России. En крупнейший акционер Русала.,0.0,0.0,1.0,0.0,neutral
68554,2025-02-27,"#RUAL
**Русал в конце 2025 г планирует запустить опытное производство 1,5 т скандия из шлама, может увеличить выпуск до 19 т** — Интерфакс",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,"RUAL Русал в конце 2025 г планирует запустить опытное производство 1,5 т скандия из шлама, может увеличить выпуск до 19 т Интерфакс",0.0,0.0,1.0,0.0,neutral
68592,2025-02-28,"#Макро
**Международные инвесторы активно ищут пути обхода антироссийских санкций для покупки российских активов** — Bloomberg

Инвесторы скупают ""все, что имеет даже тончайшую связь с Россией"". По его данным, акции ""Русала"" на Гонконгской фондовой бирже в феврале выросли на 75%. Акции австрийского банка Raiffeisen и венгерского OTP выросли в текущем году на 35% и 11% соответственно. ",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Макро Международные инвесторы активно ищут пути обхода антироссийских санкций для покупки российских активов Bloomberg Инвесторы скупают ""все, что имеет даже тончайшую связь с Россией"". По его данным, акции ""Русала"" на Гонконгской фондовой бирже в феврале выросли на 75. Акции австрийского банка Raiffeisen и венгерского OTP выросли в текущем году на 35 и 11 соответственно.",0.0,0.0,1.0,0.0,neutral
68718,2025-03-06,"#RUAL #ENPG
Динамика цены на алюминий за 8 лет",['RUAL'],['RUAL'],[],True,RUAL,Русал,металлургия,company_specific,RUAL ENPG Динамика цены на алюминий за 8 лет,0.0,0.0,1.0,0.0,neutral
53725,2025-03-11,"Трамп поручил ввести дополнительные тарифы от 25 до 50% на всю сталь и алюминий, импортируемые из Канады

[tass.ru](https://tass.ru/ekonomika/23366531)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Трамп поручил ввести дополнительные тарифы от 25 до 50 на всю сталь и алюминий, импортируемые из Канады tass.ru(",0.0,0.0,1.0,0.0,neutral
68802,2025-03-11,"#Политика
США введут дополнительные 25% пошлины на сталь и алюминий из Канады — Трамп",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,Политика США введут дополнительные 25 пошлины на сталь и алюминий из Канады Трамп,0.0,0.0,1.0,0.0,neutral
53747,2025-03-12,"**Белый дом** (про [тарифы](https://t.me/headlines_for_traders/53739) на сталь и алюминий):

__«25%-ные тарифы на сталь и алюминий, без каких-либо исключений, вступят в силу для Канады и всех других наших торговых партнеров в полночь 12 марта»__

[wsj.com](https://www.wsj.com/economy/trade/trump-tariffs-steel-no-exemptions-6ed95f5b?mod=hp_lead_pos2)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Белый дом (про : 25-ные тарифы на сталь и алюминий, без каких-либо исключений, вступят в силу для Канады и всех других наших торговых партнеров в полночь 12 марта wsj.com(",0.0,0.0,1.0,0.0,neutral
68865,2025-03-13,"#RUAL #Прогноз
**Консенсус-прогноз предстоящей отчетности по МСФО за 2024 от Русала**

Выручка — $6.48 млрд
EBITDA — $0.736 млрд",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,RUAL Прогноз Консенсус-прогноз предстоящей отчетности по МСФО за 2024 от Русала Выручка 6.48 млрд EBITDA 0.736 млрд,0.0,0.0,1.0,0.0,neutral
53802,2025-03-13,"Трамп заявил, что США ответят на контрмеры Европейского союза против его новых 25-процентных пошлин на сталь и алюминий, что повышает риск дальнейшей эскалации его глобальной торговой войны.

[bloomberg.com](https://www.bloomberg.com/news/articles/2025-03-12/trump-tariffs-on-steel-aluminum-take-effect-with-no-exemptions?srnd=homepage-europe)",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Трамп заявил, что США ответят на контрмеры Европейского союза против его новых 25-процентных пошлин на сталь и алюминий, что повышает риск дальнейшей эскалации его глобальной торговой войны. bloomberg.com(",0.0,0.0,1.0,0.0,neutral
68900,2025-03-14,"#RUAL
**Цена покупки ""Русалом"" 30% доли в HWNM выросла до $316 млн - отчет**
Стоимость покупки ""Русалом"" 30% доли в китайском Hebei Wenfeng New Materials Co. (HWNM) выросла до $316 млн, говорится в годовом отчете российской компании. На дату публикации отчетности оценка не была завершена и может быть финализирована в течение года после момента транзакции.

[RUAL](https://www.tinkoff.ru/invest/stocks/RUAL?utm_source=security_share) 42.29₽

👉[Полная новость](http://telegra.ph/Cena-pokupki-Rusalom-30-doli-v-HWNM-vyrosla-do-316-mln---otchet-03-14-2)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,"RUAL Цена покупки ""Русалом"" 30 доли в HWNM выросла до 316 млн - отчет Стоимость покупки ""Русалом"" 30 доли в китайском Hebei Wenfeng New Materials Co. (HWNM) выросла до 316 млн, говорится в годовом отчете российской компании. На дату публикации отчетности оценка не была завершена и может быть финализирована в течение года после момента транзакции. RUAL( 42.29 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot",0.0,0.0,1.0,0.0,neutral
68898,2025-03-14,"#RUAL #Отчетность
**🖨 Русал: МСФО 2024**

Выручка: $6.38 млрд (+1.9%)
Скорр. EBITDA: $708 млн (+42.7% г/г)
Скорр. чистая прибыль: $537 млн (годом ранее убыток $242 млн)",['RUAL'],['RUAL'],[],True,RUAL,Русал,металлургия,company_specific,RUAL Отчетность Русал: МСФО 2024 Выручка: 6.38 млрд (1.9) Скорр. EBITDA: 708 млн (42.7 гг) Скорр. чистая прибыль: 537 млн (годом ранее убыток 242 млн),-0.08,0.04,0.96,0.0,negative
69270,2025-03-31,"#RUAL #Отчетность
**🖨**** Русал: РСБУ 2024**
Чистая прибыль 42.62 млрд руб (-51% г/г)
Выручка 32.36 млрд руб (+4.7% г/г)",['RUAL'],['RUAL'],[],True,RUAL,Русал,металлургия,company_specific,RUAL Отчетность Русал: РСБУ 2024 Чистая прибыль 42.62 млрд руб (-51 гг) Выручка 32.36 млрд руб (4.7 гг),0.1111111111111111,0.0,0.9444444444444444,0.05555555555555555,positive
69297,2025-03-31,"**👍**** Что было сегодня**

🖨 **Софтлайн:**[** МСФО**](https://t.me/cbrstocks/69261) **2024**
Чистая прибыль 2.6 млрд руб (-15.39% г/г)

**🖨**** Whoosh: **[**МСФО**](https://t.me/cbrstocks/69262)** 2024**
Чистая прибыль 1.98 млрд (+2.3% г/г)

**🖨 ТГК-1:**[** МСФО**](https://t.me/cbrstocks/69263)** 2024**
Чистый убыток 3.27 млрд руб (против убытка 15.42 млрд годом ранее)

**🖨**** Мать и дитя: **[**МСФО**](https://t.me/cbrstocks/69266)** 2024**
Чистая прибыль 10.17 млрд руб (+30% г/г)

**🖨**** Русал: **[**РСБУ**](https://t.me/cbrstocks/69270)** 2024**
Чистая прибыль 42.62 млрд руб (-51% г/г)

**🇷🇺****🇧🇾**** Предлoжение o дoппoшлинaх ЕС нa удoбрения РФ и Белoруссии нaхoдится нa рaссмoтрении прoфильнoгo кoмитетa Еврoпaрлaментa**, пoшлины мoгут сoглaсoвaть в мaе или июне — пресс-служба Европарламента

**🖨**** Артген биотех: **[**РСБУ **](https://t.me/cbrstocks/69273)**2024**
Чистая прибыль 265 млн руб (+8,5% г/г)

💰** СД Мать и дитя **[**рекомендовал**](https://t.me/cbrstocks/69265)** дивиденды за 2024 год 22 руб на акцию**

🏦** Oбъем тoргoв aкциями нa Мoсбирже в минувшие выхoдные дни **[**вырoс **](https://t.me/cbrstocks/69275)**нa 43%**, дo 21.5 млрд руб.

⛽️ **Власти Германии**[** не планируют**](https://t.me/cbrstocks/69277)** запускать газ по уцелевшей нитке ""Северного потока - 2""** — представитель Минэкономики ФРГ

**🖨 Казаньоргсинтез**: [**МСФО**](https://t.me/cbrstocks/69283)** 2024**
Чистая прибыль 10.6 млрд  (-33% г/г)

**🖨**** ЮГК: **[**РСБУ**](https://t.me/cbrstocks/69285)** 2024**
Чистый убыток 7.18 млрд руб (против убытка 5.4 млрд годом ранее)

**🖨**** СПБ Биржа:**[** РСБУ**](https://t.me/cbrstocks/69286) **2024**
Чистый убыток 10.6 млн руб (против убытка 525 млн годом ранее)

**🖨**** НЛМК:**[** РСБУ**](https://t.me/cbrstocks/69287)** 2024**
Чистая прибыль 52.36 млрд руб (-76% г/г)

✈️** OAК**[** ждет**](https://t.me/cbrstocks/69288)** начало летных испытаний МС-21в ближайшее время**  —  Глава корпорации

🖨 **Мостотрест**:[** РСБУ **](https://t.me/cbrstocks/69289)**2024
**Чистая прибыль 546 млн руб (-69% г/г)

**🖨**** Окей: **[**РСБУ**](https://t.me/cbrstocks/69292)** 2024**
Чистый убыток 1.36 млрд руб  (против убытка 3.12 млрд годом ранее)

**🖨 ОВК: **[**РСБУ**](https://t.me/cbrstocks/69294)** 2024**
Чистый убыток 13.1 млрд руб (годом ранее прибыль 8.1 млрд)

🖨** Эл5-Энерго: **[**МСФО**](https://t.me/cbrstocks/69295)** 2024**
Чистая прибыль 4.54 млрд руб (-1.7% г/г)

💰** СД «Эл5-Энерго» рекомендовал **[**не выплачивать**](https://t.me/cbrstocks/69296)** дивиденды по итогам 2024**",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Что было сегодня Софтлайн: МСФО( 2024 Чистая прибыль 2.6 млрд руб (-15.39 гг) Whoosh: МСФО( 2024 Чистая прибыль 1.98 млрд (2.3 гг) ТГК-1: МСФО( 2024 Чистый убыток 3.27 млрд руб (против убытка 15.42 млрд годом ранее) Мать и дитя: МСФО( 2024 Чистая прибыль 10.17 млрд руб (30 гг) Русал: РСБУ( 2024 Чистая прибыль 42.62 млрд руб (-51 гг) Предлoжение o дoппoшлинaх ЕС нa удoбрения РФ и Белoруссии нaхoдится нa рaссмoтрении прoфильнoгo кoмитетa Еврoпaрлaментa, пoшлины мoгут сoглaсoвaть в мaе или июне пресс-служба Европарламента Артген биотех: РСБУ ( Чистая прибыль 265 млн руб (8,5 гг) СД Мать и дитя рекомендовал( дивиденды за 2024 год 22 руб на акцию Oбъем тoргoв aкциями нa Мoсбирже в минувшие выхoдные дни вырoс ( 43, дo 21.5 млрд руб. Власти Германии не планируют( запускать газ по уцелевшей нитке ""Северного потока - 2"" представитель Минэкономики ФРГ Казаньоргсинтез: МСФО( 2024 Чистая прибыль 10.6 млрд (-33 гг) ЮГК: РСБУ( 2024 Чистый убыток 7.18 млрд руб (против убытка 5.4 млрд годом ранее) СПБ Биржа: РСБУ( 2024 Чистый убыток 10.6 млн руб (против убытка 525 млн годом ранее) НЛМК: РСБУ( 2024 Чистая прибыль 52.36 млрд руб (-76 гг) OAК ждет( начало летных испытаний МС-21в ближайшее время Глава корпорации Мостотрест: РСБУ ( Чистая прибыль 546 млн руб (-69 гг) Окей: РСБУ( 2024 Чистый убыток 1.36 млрд руб (против убытка 3.12 млрд годом ранее) ОВК: РСБУ( 2024 Чистый убыток 13.1 млрд руб (годом ранее прибыль 8.1 млрд) Эл5-Энерго: МСФО( 2024 Чистая прибыль 4.54 млрд руб (-1.7 гг) СД Эл5-Энерго рекомендовал не выплачивать( дивиденды по итогам 2024",0.03968253968253968,0.01984126984126984,0.9404761904761905,0.03968253968253968,neutral
