id,date,text,tickers,tickers_from_tags,tickers_from_keywords,has_media,ticker,company_name,industry,news_type,clean_text
67524,2025-01-15 09:15:43+00:00,"**Переток капитала на российском рынке: от санкционных рисков к уникальным возможностям**. #аналитика 

В условиях текущих санкций и глобальных трендов инвесторы могут переоценить свои позиции. Компании, на которые санкции оказывают прямое воздействие, такие как НОВАТЭК ([NVTK](https://neo.putinomics.ru/dashboard/NVTK/MOEX)), теряют привлекательность. Западные ограничения уже затронули ключевые активы компании: Арктик СПГ-2, Криогаз-Высоцк и флот газовозов. Кроме того, экспорт СПГ сталкивается с ограничениями инфраструктуры и логистики. При текущей цене акций 997 рублей их фундаментальная стоимость оценивается **в 915 рублей, что предполагает снижение на 8%.**

На фоне этого капитал может перейти в акции компаний с меньшими санкционными рисками и уникальными конкурентными преимуществами. Примером является Норникель **(**[GMKN](https://neo.putinomics.ru/dashboard/GMKN/MOEX)) — мировой лидер в производстве никеля и палладия, востребованных в зеленой энергетике и высоких технологиях. **При текущей цене акций 124 рубля их потенциал роста оценивается в 37% — до 165 рублей.** Восстановление цен на промышленные металлы и низкие мультипликаторы делают Норникель интересным для инвесторов, ищущих стабильность и перспективы роста.

Российский рынок движется к концентрации капиталов в компаниях с уникальными активами и меньшей зависимостью от геополитических факторов.

😀 @AK47pfl","['RUAL', 'GAZP', 'GMKN', 'NVTK']",[],"['GAZP', 'GMKN', 'NVTK', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Переток капитала на российском рынке: от санкционных рисков к уникальным возможностям. аналитика В условиях текущих санкций и глобальных трендов инвесторы могут переоценить свои позиции. Компании, на которые санкции оказывают прямое воздействие, такие как НОВАТЭК (NVTK( теряют привлекательность. Западные ограничения уже затронули ключевые активы компании: Арктик СПГ-2, Криогаз-Высоцк и флот газовозов. Кроме того, экспорт СПГ сталкивается с ограничениями инфраструктуры и логистики. При текущей цене акций 997 рублей их фундаментальная стоимость оценивается в 915 рублей, что предполагает снижение на 8. На фоне этого капитал может перейти в акции компаний с меньшими санкционными рисками и уникальными конкурентными преимуществами. Примером является Норникель (GMKN( мировой лидер в производстве никеля и палладия, востребованных в зеленой энергетике и высоких технологиях. При текущей цене акций 124 рубля их потенциал роста оценивается в 37 до 165 рублей. Восстановление цен на промышленные металлы и низкие мультипликаторы делают Норникель интересным для инвесторов, ищущих стабильность и перспективы роста. Российский рынок движется к концентрации капиталов в компаниях с уникальными активами и меньшей зависимостью от геополитических факторов. AK47pfl"
67827,2025-01-28 15:53:14+00:00,"#RUAL
**Покупка доли в китайском производителе не помогла ""Русалу"" ограничить рост себестоимости - глава Алюминиевой ассоциации**
""Русал"" сталкивается с ростом себестоимости, несмотря на покупку доли в китайском производителе глинозема, заявила председатель Алюминиевой ассоциации (объединения компаний, производящих алюминий и продукцию на его основе) Ирина Казовская на слушаниях в Совете Федерации, посвященных мерам господдержки предприятий металлургии и машиностроения для предотвращения кризиса.

[RUAL](https://www.tinkoff.ru/invest/stocks/RUAL?utm_source=security_share) 36.21₽

👉[Полная новость](http://telegra.ph/Pokupka-doli-v-kitajskom-proizvoditele-ne-pomogla-Rusalu-ogranichit-rost-sebestoimosti---glava-Alyuminievoj-associacii-01-28-3)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Покупка доли в китайском производителе не помогла ""Русалу"" ограничить рост себестоимости - глава Алюминиевой ассоциации ""Русал"" сталкивается с ростом себестоимости, несмотря на покупку доли в китайском производителе глинозема, заявила председатель Алюминиевой ассоциации (объединения компаний, производящих алюминий и продукцию на его основе) Ирина Казовская на слушаниях в Совете Федерации, посвященных мерам господдержки предприятий металлургии и машиностроения для предотвращения кризиса. RUAL( 36.21 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot"
67843,2025-01-30 06:10:32+00:00,"**#RUAL**** ****#Санкции****
ЕС почти согласовал поэтапный отказ от российского алюминия** — Ведомости

Русал может потерять в выручке при переориентации на азиатские рынки, предупреждают аналитики.",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Санкции ЕС почти согласовал поэтапный отказ от российского алюминия Ведомости Русал может потерять в выручке при переориентации на азиатские рынки, предупреждают аналитики."
68202,2025-02-13 08:12:34+00:00,"#Политика
**Если Трамп и Путин заключат сделку по Украине, то наибольшему негативному влиянию будут подвержены сырьевые рынки**  — обозреватель Bloomberg

— Европейский газ, нефть, уголь, уран
— Зерно, удобрения
— Палладий, алюминий, никель","['GMKN', 'NVTK', 'PHOR', 'GAZP', 'ROSN', 'SIBN', 'LKOH', 'RUAL', 'SNGS', 'TATN']",[],"['GAZP', 'LKOH', 'GMKN', 'ROSN', 'TATN', 'SNGS', 'NVTK', 'PHOR', 'SIBN', 'RUAL']",True,RUAL,Русал,металлургия,industry,"Политика Если Трамп и Путин заключат сделку по Украине, то наибольшему негативному влиянию будут подвержены сырьевые рынки обозреватель Bloomberg Европейский газ, нефть, уголь, уран Зерно, удобрения Палладий, алюминий, никель"
68366,2025-02-19 08:08:11+00:00,"#FLOT #RUAL
[**Cанкции**](https://t.me/cbrstocks/68365)** включают запрет на импорт алюминия из России и листинг 73 новых судов теневого флота**",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,FLOT RUAL Cанкции( включают запрет на импорт алюминия из России и листинг 73 новых судов теневого флота
68401,2025-02-20 10:51:01+00:00,"#Электрокары #HYPR
**Как будет развиваться рынок электро- и гибридных автомобилей** — [Коммерсантъ](https://www.kommersant.ru/doc/7516286)

Рынок электромобилей в России растет с низкой базы — в 2024 году было продано 17.8 тыс. таких автомобилей. Продажи гибридов также увеличились — до 62.9 тыс. штук. 

По данным Автостата, продажи электромобилей в 2023 году выросли в 4.7 раза, в 2024-м — на 26.4%, до 17.8 тыс.

По итогам прошлого года реализация гибридных автомобилей увеличилась в 2.9 раза, до 62.85 тыс. штук.

**Россия поддерживает тренд на декарбонизацию автотранспорта через целый набор льгот и преференций**, в частности развитие сети зарядных станций и соответствующих сервисов. 

**За шесть лет планируется увеличить количество зарядных станций в 10 раз.**

Необходимы государственные инвестиции в электрозарядную инфраструктуру, отмечает руководитель проектов «Русала» по развитию потребления алюминия в машиностроении

Стратегия развития автопрома предполагает выход к 2035 году на годовое производство в России 500 тыс. электрокаров и электробусов.",['RUAL'],[],['RUAL'],False,RUAL,Русал,металлургия,industry,"Электрокары HYPR Как будет развиваться рынок электро- и гибридных автомобилей Коммерсантъ( Рынок электромобилей в России растет с низкой базы в 2024 году было продано 17.8 тыс. таких автомобилей. Продажи гибридов также увеличились до 62.9 тыс. штук. По данным Автостата, продажи электромобилей в 2023 году выросли в 4.7 раза, в 2024-м на 26.4, до 17.8 тыс. По итогам прошлого года реализация гибридных автомобилей увеличилась в 2.9 раза, до 62.85 тыс. штук. Россия поддерживает тренд на декарбонизацию автотранспорта через целый набор льгот и преференций, в частности развитие сети зарядных станций и соответствующих сервисов. За шесть лет планируется увеличить количество зарядных станций в 10 раз. Необходимы государственные инвестиции в электрозарядную инфраструктуру, отмечает руководитель проектов Русала по развитию потребления алюминия в машиностроении Стратегия развития автопрома предполагает выход к 2035 году на годовое производство в России 500 тыс. электрокаров и электробусов."
68454,2025-02-21 17:29:37+00:00,"**Русал в Гонконге на 23% дороже, чем в Москве. Нерезы очень хотят купить российские активы под мир. Но доступного им предложения очень мало. Ну или просто short squeeze...** #шок_новости 

На графике: Русал в Гонконге (486) — синий, Русал в Москве (RUAL) — оранжевый.

😀 @AK47pfl",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry,"Русал в Гонконге на 23 дороже, чем в Москве. Нерезы очень хотят купить российские активы под мир. Но доступного им предложения очень мало. Ну или просто short squeeze... шок_новости На графике: Русал в Гонконге (486) синий, Русал в Москве (RUAL) оранжевый. AK47pfl"
68485,2025-02-24 20:06:56+00:00,"#Политика #RUAL
Могли бы продать Америке 2 млн т алюминия, если бы США открыли нам рынок — Путин",['RUAL'],['RUAL'],[],False,RUAL,Русал,металлургия,company_specific,"Политика RUAL Могли бы продать Америке 2 млн т алюминия, если бы США открыли нам рынок Путин"
68496,2025-02-25 07:16:27+00:00,"**EN+ **[**(ENPG)**](https://neo.putinomics.ru/dashboard/ENPG/MOEX)*** — в тройке с Русалом **[**(RUAL)**](https://neo.putinomics.ru/dashboard/RUAL/MOEX)** и Норникелем **[**(GMKN)**](https://neo.putinomics.ru/dashboard/GMKN/MOEX)** может стать лидером роста среди всех. **#аналитика 

Рынок до сих пор «не заметил» существенный дисконт к своим дочкам, который составляет 50%.

__* EN+ __[__(ENPG)__](https://neo.putinomics.ru/dashboard/ENPG/MOEX)__ — владелец 57% Русала, гидроэлектростанций в Сибири и 26.4% Норникеля (через Русал).__

😀 @AK47pfl",['RUAL'],[],['RUAL'],True,RUAL,Русал,металлургия,industry,"EN ( и Норникелем (GMKN)( может стать лидером роста среди всех. аналитика Рынок до сих пор не заметил существенный дисконт к своим дочкам, который составляет 50. EN . AK47pfl"
68554,2025-02-27 08:23:57+00:00,"#RUAL
**Русал в конце 2025 г планирует запустить опытное производство 1,5 т скандия из шлама, может увеличить выпуск до 19 т** — Интерфакс",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Русал в конце 2025 г планирует запустить опытное производство 1,5 т скандия из шлама, может увеличить выпуск до 19 т Интерфакс"
68592,2025-02-28 07:18:01+00:00,"#Макро
**Международные инвесторы активно ищут пути обхода антироссийских санкций для покупки российских активов** — Bloomberg

Инвесторы скупают ""все, что имеет даже тончайшую связь с Россией"". По его данным, акции ""Русала"" на Гонконгской фондовой бирже в феврале выросли на 75%. Акции австрийского банка Raiffeisen и венгерского OTP выросли в текущем году на 35% и 11% соответственно. ","['MTSS', 'RUAL']",[],"['MTSS', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Макро Международные инвесторы активно ищут пути обхода антироссийских санкций для покупки российских активов Bloomberg Инвесторы скупают ""все, что имеет даже тончайшую связь с Россией"". По его данным, акции ""Русала"" на Гонконгской фондовой бирже в феврале выросли на 75. Акции австрийского банка Raiffeisen и венгерского OTP выросли в текущем году на 35 и 11 соответственно."
68664,2025-03-04 10:28:04+00:00,"#Политика
🇧🇾 Лукашенко поручил найти редкоземельные металлы в Белоруссии: ""надо копать, надо смотреть, что есть у нас в земле"" — РИА","['RUAL', 'GMKN']",[],"['GMKN', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Политика Лукашенко поручил найти редкоземельные металлы в Белоруссии: ""надо копать, надо смотреть, что есть у нас в земле"" РИА"
68718,2025-03-06 09:19:15+00:00,"#RUAL #ENPG
Динамика цены на алюминий за 8 лет",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,RUAL ENPG Динамика цены на алюминий за 8 лет
68802,2025-03-11 14:03:31+00:00,"#Политика
США введут дополнительные 25% пошлины на сталь и алюминий из Канады — Трамп","['RUAL', 'MAGN']",[],"['MAGN', 'RUAL']",False,RUAL,Русал,металлургия,industry,Политика США введут дополнительные 25 пошлины на сталь и алюминий из Канады Трамп
68865,2025-03-13 10:44:40+00:00,"#RUAL #Прогноз
**Консенсус-прогноз предстоящей отчетности по МСФО за 2024 от Русала**

Выручка — $6.48 млрд
EBITDA — $0.736 млрд",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Прогноз Консенсус-прогноз предстоящей отчетности по МСФО за 2024 от Русала Выручка 6.48 млрд EBITDA 0.736 млрд
68898,2025-03-14 07:17:05+00:00,"#RUAL #Отчетность
**🖨 Русал: МСФО 2024**

Выручка: $6.38 млрд (+1.9%)
Скорр. EBITDA: $708 млн (+42.7% г/г)
Скорр. чистая прибыль: $537 млн (годом ранее убыток $242 млн)",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,RUAL Отчетность Русал: МСФО 2024 Выручка: 6.38 млрд (1.9) Скорр. EBITDA: 708 млн (42.7 гг) Скорр. чистая прибыль: 537 млн (годом ранее убыток 242 млн)
68900,2025-03-14 07:30:52+00:00,"#RUAL
**Цена покупки ""Русалом"" 30% доли в HWNM выросла до $316 млн - отчет**
Стоимость покупки ""Русалом"" 30% доли в китайском Hebei Wenfeng New Materials Co. (HWNM) выросла до $316 млн, говорится в годовом отчете российской компании. На дату публикации отчетности оценка не была завершена и может быть финализирована в течение года после момента транзакции.

[RUAL](https://www.tinkoff.ru/invest/stocks/RUAL?utm_source=security_share) 42.29₽

👉[Полная новость](http://telegra.ph/Cena-pokupki-Rusalom-30-doli-v-HWNM-vyrosla-do-316-mln---otchet-03-14-2)

**Замечено Шпионом РЦБ.
Подключить:** @StockSpy_bot",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,"RUAL Цена покупки ""Русалом"" 30 доли в HWNM выросла до 316 млн - отчет Стоимость покупки ""Русалом"" 30 доли в китайском Hebei Wenfeng New Materials Co. (HWNM) выросла до 316 млн, говорится в годовом отчете российской компании. На дату публикации отчетности оценка не была завершена и может быть финализирована в течение года после момента транзакции. RUAL( 42.29 Полная новость( Замечено Шпионом РЦБ. Подключить: StockSpy_bot"
69270,2025-03-31 08:06:09+00:00,"#RUAL #Отчетность
**🖨**** Русал: РСБУ 2024**
Чистая прибыль 42.62 млрд руб (-51% г/г)
Выручка 32.36 млрд руб (+4.7% г/г)",['RUAL'],['RUAL'],['RUAL'],True,RUAL,Русал,металлургия,company_specific,RUAL Отчетность Русал: РСБУ 2024 Чистая прибыль 42.62 млрд руб (-51 гг) Выручка 32.36 млрд руб (4.7 гг)
69460,2025-04-03 10:25:19+00:00,"#Политика  
Члены ЕС проголосуют 9 апреля по мерам противодействия пошлинам США на сталь и алюминий — чиновники ЕС","['RUAL', 'MAGN']",[],"['MAGN', 'RUAL']",False,RUAL,Русал,металлургия,industry,Политика Члены ЕС проголосуют 9 апреля по мерам противодействия пошлинам США на сталь и алюминий чиновники ЕС
69727,2025-04-10 10:18:29+00:00,"#Политика 
🇪🇺🇺🇸 **ЕС рассматривает возможность приостановки своих контрмер, подлежащих введению 15 апреля в ответ на тарифы США на 90 дней** — дипломаты ЕС

ЕС также рассматривает возможность приостановки контртарифов на металлы против США на 90 дней","['RUAL', 'GMKN']",[],"['GMKN', 'RUAL']",False,RUAL,Русал,металлургия,industry,"Политика ЕС рассматривает возможность приостановки своих контрмер, подлежащих введению 15 апреля в ответ на тарифы США на 90 дней дипломаты ЕС ЕС также рассматривает возможность приостановки контртарифов на металлы против США на 90 дней"
69805,2025-04-14 15:17:58+00:00,"#RUAL
Cуал просит созвать внеочередное собрание акционеров Русала и рассмотреть вопрос о дивидендах за 1кв2025 — компания",['RUAL'],['RUAL'],['RUAL'],False,RUAL,Русал,металлургия,company_specific,RUAL Cуал просит созвать внеочередное собрание акционеров Русала и рассмотреть вопрос о дивидендах за 1кв2025 компания
